id,concat_comments
431808837862449605,Very unprofessional and in person know when the situation arises and they think by switching you to another room that they rectify the issue but they don t and their system is very automated so you only get to talk to him and if you press the right selections when you call the host number  Stay with a private house do not use in city they are running more like a business than a personable ran Airbnb The fact that I was not reached prior to me arriving to the unit even though you say you tried she still mean something in regards to me being compensated for the inconvenience and poor communication by the same city staff the reps on the phone we re very nice but it seems like they were not given the correct information to even let me check in timely and the new unit that they try to move me to and I asked for compensation by a partial refund and didn t get it the second unit that they move me to was a smoking unit so it smelled like smoke and it was much smaller the bathroom was very small and didn t have much room for me to move around and I m definitely not pleased I will not be using Sin City again unless they resolve this issue they try to say that they would not give me a refund and I do not think that is fair because I waited almost an hour before I could get in the new new room The fact that I was not reached prior to me arriving to the unit even though you say you tried she still mean something in regards to me being compensated for the inconvenience and poor communication by the same city staff the reps on the phone we re very nice but it seems like they were not given the correct information to even let me check in timely and the new unit that they try to move me to and I asked for compensation by a partial refund and didn t get it the second unit that they move me to was a smoking unit so it smelled like smoke and it was much smaller the bathroom was very small and didn t have much room for me to move around and I m definitely not pleased I will not be using Zen City again unless they resolve this issue they try to say that they would not give me a refund and I do not think that is fair because I waited almost an hour before I could get in the new new room Due to the rep not knowing the access codes and giving me the wrong access code which lock the door
427448767978231621,Everything was nice   Just like the pictures    The only negative things we found was the apartment smelled like smoke     really the whole building did   We found ashes on top of the fridge   Lastly  there was a book on the table in the living room and it had nude pictures in it   which I felt was disgusting if someone was staying there with children   Overall it was a decent place to stay   Beds were amazing and it was great pricing for the stay  Everything was real nice   The only negative that I found was that the building smelled like smoke especially inside the apartment that we had  We actually found ashes on top of the fridge   lastly  there was a book on the table in the living room that had nude pictures in it that I found inappropriate if children had been staying there   Other than that  everything els was nice  
741552182,The apartment was nice and clean  Bedding was very comfortable  Great location  But the stove and dryer did not work  I told them and nothing was done about it 
426082917545708712,I was disappointed with my stay here  The unit had a bad smell as soon as we checked in and I immediately alerted the host  however while their communication was good  it was not followed up by action  They offered ozone treatment etc  but did not actually do it even after I told them to go ahead to schedule it  All the window AC s were terribly dirty and had the red light on requiring clean  Walking on the floor bare feet left you with black soles  All this also I told the host but nothing was done about it  Cleanliness is a big thing with me and this unit failed completely in meeting my standards  The sofa was dirty with stains on it   and the whole place looked tired and shabby  This unit is not worth the price we paid 
426039602752521685,We were very dissatisfied with our unit  We had to call to get a code for the outer door  The apartment was unlocked  The trash cans had not been emptied  A water bottle and trash was on a windowsill  The trash cans had not been emptied  Dirty towels were left in the laundry hamper  There were no hand towels and wash clothes or towels for the kitchen  There was no coffee or filters  I called the hostess and she seemed rather uncaring  She offered a one bedroom unit for the three of us  That obviously would not work  She wanted pictures so I sent them  We clean the washer which smelled horrible because it stays closed all the time   The lint filter in the dryer was stuffed  We stayed up till midnight washing linens so we could sleep  The sheets on one bed were on sideways  The next day someone changed all the sheets and left clean linens for the bath and kitchen  They emptied the trash but did not sweep  Hair is in every corner  It was advertised as three bedroom and two baths  The shower in one bath did not work   I cannot believe this unit can be charged for  I will never rent from Zencity again  
423134700978528812,Accommodation clean  comfortable  well equipped  and in a nice location in STL   I wasnt happy with the customer service from Zencity  The accommodation was clean and comfortable and VERY well equipped   My ONLY reason for marking my evaluation as low as I did was that I was disappointed in the service   I was in STL on business and was unable to access Wifi in my apartment   Zencity corresponded by email about this  but the issue was never resolved  NOR was there an offer to provide assistance in person   I never did find the router to which they referred   In exchange for this inconvenience  I requested   night reimbursement when I checked out a day early  this was just   night out of total   night stay    This request was denied citing  contract agreement    That is poor customer service in my opinion   I wont stay at another B B operated by Zencity 
423101884162981364,I feel like the space has a lot of potential but missed the mark  I also feel that     for a clean fee should mean that the place was spotless and well cared for but that wasn t the case  crumbs on the stove  dusty and the toilet wasn t clean  We were on the   th floor and would have had a great view but the blinds were broken so we couldn t open them to see out  Combined with the cold shower in the morning  we were fairly disappointed  I feel like the space has a lot of potential but missed the mark  I also feel that     for a clean fee should mean that the place was spotless and well cared for but that wasn t the case  crumbs on the stove  dusty and the toilet wasn t clean  We were on the   th floor and would have had a great view but the blinds were broken so we couldn t open them to see out  Combined with the cold shower  we were fairly disappointed 
423088068788305173,Nice enough place  but it is not what it looks like online  The building has a strong smell of marijuana and walls are really thin so that you hear neighbors a lot  Didn t feel very clean to me  Location is about all this place has going for it  Wouldn t stay here again 
421730432257979730,This place was not kept up and kind of dirty  The pictures made it look much better than it actually was  There were things hanging off screws in the walls  dirt coming out of the bathroom vent  a red and brown stained tub and shower curtain  black marks all over the walls  the place just didnt feel kept up  It definitely seems like a place that a corporation owns and no individual actually sees it  Some more upkeep of the property would be beneficial  It just didnt feel like it was in good shape    and it felt very dirty 
419508958412733068,The building has significant challenges including urine and feces in the lobby  elevator and hallways   This happened each day we were there   The lobby was clean but the elevator and the area outside the elevator on floor    were never clean  they would just partially dry then new urine feces would be present the next day   Main entrance security door not functional   Little or no security or housekeeping staff   Several barking and snarling dogs   Garbage chute and dumpster not maintained and garbage all over   Parking lot pedestrian entrance security not functional  No parking pass or fob in unit at check in and took     minutes to get one   This is exacerbated by further complicating the multi step process of getting in the unit and getting ones car parked   Window coverings on all three windows were damaged and non functional   In one bedroom half of the window covering was missing   The beds were nice and clean   The main area rug and furniture were grungy  i e  it was vacuumed and dusted but also stained and worn  The building has significant challenges including urine and feces in the lobby  elevator and hallways   This happened each day we were there   The lobby was clean but the elevator and the area outside the elevator on floor    were never clean  they would just partially dry then new urine feces would be present the next day   Main entrance security door not functional   Little or no security or housekeeping staff   Several barking and snarling dogs   Garbage chute and dumpster not maintained and garbage all over   Parking lot pedestrian entrance security not functional  No parking pass or fob in unit at check in and took     minutes to get one   This is exacerbated by further complicating the multi step process of getting in the unit and getting ones car parked   Window coverings on all three windows were damaged and non functional   In one bedroom half of the window covering was missing   The beds were nice and clean   The main area rug and furniture were grungy  i e  it was vacuumed and dusted but also stained and worn 
416660617627419746,The room that I slept in was very warm  there s only one A C unit in the living room for the entire Unit  It does get noisy in the area throughout the night  make sure to bring white noise  Parking can be an issue  but street parking isn t monitored after  p to  am  but if you need to park there during the day  be prepared to find a garage or pay for street parking    Other than that  it was a cute apartment  but I won t be booking again because of the parking issue  The room that I slept in was very warm  there s only one A C unit in the living room for the entire Unit  It does get noisy in the area throughout the night  make sure to bring white noise  Parking can be an issue  but street parking isn t monitored after  p to  am  but if you need to park there during the day  be prepared to find a garage or pay for street parking    Other than that  it was a cute apartment  but I won t be booking again because of the parking issue 
416588299992540836,No free parking        great location The bathtub backs up and needs to be snaked or plunged  filter in AC needs changed  When you advertise     night and it ends up being       thats very misleading  And the parking situation needs to be said Up Front  not after Ive already paid for it  because that added more  
758047618,A good base of operations for a stay in Hyde Park   this lovely pedestrian friendly neighborhood is loaded with parks and pocket gardens   The apartment was nicely laid out and easy to access   Appliances and furnishings were all up to date and clean  It was terrific to see a full length mirror   I think the blinds should be replaced with something that blocks out the outdoor lighting better   We are southerners and the heat seemed too hot at night   We did not open windows b c of outside noise   Also  the living room couch could be longer so occupants can sleep nap separately if desired   But  the proximity to travel and shopping and my daughters apartment was the main selling point of this apartment for us   We would stay here again 
744142585,Nice studio right on the university of chicago campus  plenty of places nearby for coffee or food  I enjoyed my stay and it was in a nice part of town but i wish it was cleaner  When i walked in on the first day i noticed change on the ground  then i noticed that there was also loose hairs on the sheets that were clearly visible  There were also hairs in the towels and there was hair in the shower and there was urine underneath the toilet seat  Then on the second day of my stay i found an open box of condoms in the drawer next to the bed so that was cool 
410838608733917054,The apartment was not as clean as we thought it should be  The side bed tables had food particles on both of them  The remotes did not look clean  The floors were sticky  My husband and I we re here for his oncology treatment so he has a compromised immune system  I went to the store to buy disinfectant wipes and wiped things done  The bathroom was clean though  The apartment was close to the hospital so that was very nice and convenient  We wish there was better parking as I had to park   blocks away to find free parking as we were there   days  Other than that  we enjoyed our stay   Thank you again  
410795323784027518,We had to call literally    times but we finally got a hold of someone on the   th try  the original passcode given was wrong and we were giving so many wrong pass codes after before getting a correct one which kind of made us hesitant to leave afraid we would get locked out and not be able to get a hold of someone  Outside of the actual room we stayed in the building smells horrible  like urine 
409416308001109015,This was a bad stay for me  I expected to fully enjoy my weekend vacation  but yet found out that I would end up dealing with clear procedural failures of the property owners    On the Positive    the place was clean and welcoming  On the negative  Be prepared to find somewhere else to sleep if any situation happens to your room key  and you get to the facility during the off hours of the front desk attendant   After a night out on the town  my key FOB fell out of my pocket in the uber during the ride home  Shortly there after  my cell phone died  Thus I was limited to contacting the Zencity through the buildings call box  However  come to find out  the building has no front desk support  nor anyone available to let guest gain entry into the building  Therefore  using the call box  transfers you to other front desk attendants located in the apartment buildings near by  I attempted to call Zencity      times using the call box and received no reply  Finally I tried the front desk and was able to reach the   other nearby front desk workers  Who again noted  that they would be unable to  provide me access  One attendant was able to reach a Zencity representive on the hotel landline after I walked over there to meet him  Although  the rep was  sympathetic and understanding to my situation  he still could not provide me access to the building nor the room  The      on call building technician was called repeatable and never answered the phone  Thus  the only result for me to gain access to the building would be waiting until      am until the front desk representative got to work  This resulted in me sleeping on the sofa of the adjacent building for several hours until  am    When  am came  I approached the front desk which was able to open the lobby doors for me  but had no idea who can or how to access the spare room key   SN  I was finally able to charge my phone and confirmed the FOB was left in the Uber at this time  However  the driver would not be available until the afternoon to bring the key   The attendant contacted the      tech who finally picked up and came  However  for some reason he forgot to bring the key himself and I was told that he wont be back for an hour  Now its closing in on  am  and I was finally able to reach a Zencity rep over the phone who can provide me a solution  The rep was able to remotely open a lock box that for some magically reason no one else knew excised  and contained a secondary master key that would open my guest suite   Ultimately  this was a horrible stay for me  I will never stay with this provider  or do I recommend anyone else making that choice  Not negating my responsibility of losing the  key FOB temporarily  However  I did not foresee the only solution would be to sleep in a neighboring buildings sofa as the solution  It was one of the most embarrassing feelings watching people walk by possibility thinking who is this bum on the couch  knowing I paid a considerable amount for a bed  Furthermore  I happy that i attended this vacation by myself and not with my family  I cant even imagine paying for an AirBNB only to watch my kids sleep on a couch for hours because Zencity does not have a plan in place for lost keys   Lets be real  you can purchase a cheaper hotel and ensure at least they have a procedure in place to make accommodations for entry  at the minimum  unto the property    Like I said earlier the place was clean  but the service was beyond poorly planned and executed  Develop a process that allows people the ability to enter the facility and access the property
407168311948281126,Was a great location and a beautiful apartment  Easy check in and great restaurant on the main floor  We did have issues with noise  thin walls and ceiling  we heard upstairs walking around and at about  AM were startled awake by yelling in the hallway  It was a great spot and a lovely location  Accommodated my last minute booking which I appreciated  I did ask and request an earlier check in and it said it was approved but then was told not tell    We just had issues with loud yelling in the hallways at  AM 
406433787735196337,Always a pretty good stay with Zencity   clear instructions good unit from time to time theres a small issue but thats going to happen  The door knob on one bedroom is broken and there was a lot of gnats in kitchen 
405060395372112854,Trust these reviews  Just dont book here  The unit was FILTHY  Hair on the bathroom walls  Toilette had a dirty ring  Dirty rags in the bathroom  Rug was FILTHY  Wall were filthy  Obvious ceiling leakage in the kitchen  The unit you see here is NOT the unit you get  The only plus is the location  Yall are dead wrong that place is filthy and those pictures are not of that unit 
402892969172254325,Not sure exactly what level of quality is expected in this market however where I m from this would be a   on a scale of     On the second day of stay some type of construction work opened up with a miniature jackhammer lasted for about an hour had to leave the room for a period of time  I Couldn t even hear myself think   Tiles in the bathroom dont have any grout   Water in the sink in the bathroom has virtually zero pressure and scarcely adjusts from scalding hot   Gnats       am  Tuesday  let the fights begin on and off in the hallway for the next couple hours  I was genuinely  concerned  for my personal safety   This was my first experience with Airbnb and maybe my last   The elevators  one working one not  the one that works defaults to the penthouse  so if you re in the basement you have to watch it go round trip before it comes and get you in about five minutes   The only saving grace for this location is that there is a Straub s Fine Grocers within walking distance you can skip the Whole Foods and the Starbucks there s a bunch of weird people over there   The carpet in the living was very dirty  I rolled it up for the stay and unrolled when I left   The couch was pretty dirty so I covered it with a comforter  Not sure exactly what level of quality is expected in this market however where I m from this would be a   on a scale of     On the second day of stay some type of construction work opened up with a miniature jackhammer lasted for about an hour had to leave the room for a period of time  I Couldn t even hear myself think   Tiles in the bathroom dont have any grout   Water in the sink in the bathroom has virtually zero pressure and scarcely adjusts from scalding hot   Gnats       am  Tuesday  let the fights begin on and off in the hallway for the next couple hours  I was genuinely  concerned  for my personal safety   This was my first experience with Airbnb and maybe my last   The elevators  one working one not  the one that works defaults to the penthouse  so if you re in the basement you have to watch it go round trip before it comes and get you in about five minutes   The only saving grace for this location is that there is a Straub s Fine Grocers within walking distance you can skip the Whole Foods and the Starbucks there s a bunch of weird people over there   The carpet in the living was very dirty  I rolled it up for the stay and unrolled when I left   The couch was pretty dirty so I covered it with a comforter 
401414424379579121,The apartment appeared very similar to the photos posted   It was tidy and professional   However  it hadnt been properly clean   There was a significant amount of dirt  food scraps  crumbs  etc  on the main carpet and entry way  empty bottles of shampoo conditioner in the shower  and a lot of hair in the bathroom     I wasnt happy   I emailed management and they said they would send someone over to clean   Nobody ever came   To make matters worse  management sent me an email asking if I would like to pay      extra to have the space  freshened up    I expected it to be fresh in the first place   I shouldnt have to pay extra to have a clean space     The building is located right next to a hospital and extremely loud ambulances and sirens drove by all night long   I was shocked at how loud it was and had to wear ear plugs and keep the AC running to sleep through the night     Parking near the building was also a nightmare and added an additional headache and cost to the stay   I wouldnt stay there again or recommend it to a friend 
401348577714519732,My bf and I booked this during our drive to St  Louis  roadtripped east to west   nd stop  so excited to stay based on location and since it was labeled super host  When we arrived it was around       and the check in app didn t work door man had to give us a key  When we got up there it was absolutely gross  Stuff on the bed and floors  black hairs   Had taken pics and sent to zen city in which they only would refund me     of the clean fee which was literally only       I messaged regarding my concern again hence we didn t even stay there that night  And no response not even the small refund  Moral of the story I had to reach out to Airbnb directly  Poor communication I appreciate the efforts however your communication was awful and required me to go through air bnb directly  Very disappointed with what you considered clean and a fair refund 
399962045938654133,We did not enjoy our stay here  The bed was extremely uncomfortable and bedroom was very hot and customer service refused to help the AC issue  The building smells of smoke constantly  although a  non smoking  community  Appliances were not working and the window shades offered no privacy or light darkening  The d cor and location were nice  but not worth the other downfalls  We had an awful experience here  The bed was extremely uncomfortable   especially since the bedroom was not cooling properly  No one helped me when I complained regarding the cooling issue  Also  the washing machine and dishwasher were not working  The washing machine would start to run water then quit  the dishwasher would not close the compartment that the pod goes in  The hallways smelled bad of cigarette and marijuana smoke in the building  The blinds in the apartment do not provide privacy or block the light 
399958589028962863,The location of this AirBnB was excellent  as it was close to Forest Park and great local restaurants   Unfortunately  I cannot recommend this listing due to two main issues  lack of communication from the host concerning check in and the cleanliness of the apartment   With respect to check in  the hosts initial message upon booking stated that they would send check in information a few days in advance   They did not   I messaged the host when I was about an hour away from St  Louis to ask for check in information   They did not respond   It was not until about three hours later  when my family was standing outside the apartment building and calling the number  that we finally got the code to the building and apartment   It was getting to be late at night at that point  and we were concerned we would have to cancel the booking and secure a last minute hotel room   Second  although the apartment was architecturally interesting  it was not clean   The wood floors were sticky  the carpets and furniture were stained  and there was visible dirt hair dust along the trim  baseboards  and in the corners   The kitchen sink faucet was also broken   I wanted to like the apartment  but these issues would cause me not to stay here again 
397752031143151683,The unit was spacious and was within walking distance to the Arch  The unit was not very clean  The laminate floors were dirty and the carpet had a lot of hair in it  Also  I had a few issues with my stay and the time it took for Zencity to respond and resolve the issues was not appropriate  I have been home   days and am still waiting for a response  I am disappointed about my experience with Zencity 
397108227618219405,This place was unclean 
397084702670784592,I had a terrible experience    Problems      The  smart  lock on the door was unable to lock itself  This left us with no way to lock the door from the outside  ZenCity had no solutions for this  no interest in helping us  and after an unbelievably Kafkaesque conversation with ZenCity we gave up  We had to take everything with us in our car the when we weren t in the apartment and just leave the apartment sitting unlocked the entire day       The washer was broken  In the midst of our   hour attempt to get ZenCity to do ANYTHING about the lock  we decided to wash some clothes  The washer filled with water and then promptly stopped  The dryer wouldn t turn on either  Now  we are sitting in an apartment we cannot lock with a washer full of soaked  dirty clothes  It was around this time that ZenCity stopped responding entirely  We had to wring our clothes out in the sink and go to the laundromat at the crack of dawn the next day    The short of it  the apartment is fine if everything works  But if it doesn t  no one will help you  And you will drive yourself crazy trying to get even a response from ZenCity  And after hours of sending messages  ruined clothes scattered around you  you will get a two sentence response like     Sorry to hear you are having trouble  Just know that this is not the usual experience of ZenCity guests    Well good for those other guests  Maybe they can come over and help me wring my dirty clothes into the sink 
