id,concat_comments
402892969172254325,Not sure exactly what level of quality is expected in this market however where I m from this would be a   on a scale of     On the second day of stay some type of construction work opened up with a miniature jackhammer lasted for about an hour had to leave the room for a period of time  I Couldn t even hear myself think   Tiles in the bathroom dont have any grout   Water in the sink in the bathroom has virtually zero pressure and scarcely adjusts from scalding hot   Gnats       am  Tuesday  let the fights begin on and off in the hallway for the next couple hours  I was genuinely  concerned  for my personal safety   This was my first experience with Airbnb and maybe my last   The elevators  one working one not  the one that works defaults to the penthouse  so if you re in the basement you have to watch it go round trip before it comes and get you in about five minutes   The only saving grace for this location is that there is a Straub s Fine Grocers within walking distance you can skip the Whole Foods and the Starbucks there s a bunch of weird people over there   The carpet in the living was very dirty  I rolled it up for the stay and unrolled when I left   The couch was pretty dirty so I covered it with a comforter  Not sure exactly what level of quality is expected in this market however where I m from this would be a   on a scale of     On the second day of stay some type of construction work opened up with a miniature jackhammer lasted for about an hour had to leave the room for a period of time  I Couldn t even hear myself think   Tiles in the bathroom dont have any grout   Water in the sink in the bathroom has virtually zero pressure and scarcely adjusts from scalding hot   Gnats       am  Tuesday  let the fights begin on and off in the hallway for the next couple hours  I was genuinely  concerned  for my personal safety   This was my first experience with Airbnb and maybe my last   The elevators  one working one not  the one that works defaults to the penthouse  so if you re in the basement you have to watch it go round trip before it comes and get you in about five minutes   The only saving grace for this location is that there is a Straub s Fine Grocers within walking distance you can skip the Whole Foods and the Starbucks there s a bunch of weird people over there   The carpet in the living was very dirty  I rolled it up for the stay and unrolled when I left   The couch was pretty dirty so I covered it with a comforter 
401348577714519732,My bf and I booked this during our drive to St  Louis  roadtripped east to west   nd stop  so excited to stay based on location and since it was labeled super host  When we arrived it was around       and the check in app didn t work door man had to give us a key  When we got up there it was absolutely gross  Stuff on the bed and floors  black hairs   Had taken pics and sent to zen city in which they only would refund me     of the clean fee which was literally only       I messaged regarding my concern again hence we didn t even stay there that night  And no response not even the small refund  Moral of the story I had to reach out to Airbnb directly  Poor communication I appreciate the efforts however your communication was awful and required me to go through air bnb directly  Very disappointed with what you considered clean and a fair refund 
397084702670784592,I had a terrible experience    Problems      The  smart  lock on the door was unable to lock itself  This left us with no way to lock the door from the outside  ZenCity had no solutions for this  no interest in helping us  and after an unbelievably Kafkaesque conversation with ZenCity we gave up  We had to take everything with us in our car the when we weren t in the apartment and just leave the apartment sitting unlocked the entire day       The washer was broken  In the midst of our   hour attempt to get ZenCity to do ANYTHING about the lock  we decided to wash some clothes  The washer filled with water and then promptly stopped  The dryer wouldn t turn on either  Now  we are sitting in an apartment we cannot lock with a washer full of soaked  dirty clothes  It was around this time that ZenCity stopped responding entirely  We had to wring our clothes out in the sink and go to the laundromat at the crack of dawn the next day    The short of it  the apartment is fine if everything works  But if it doesn t  no one will help you  And you will drive yourself crazy trying to get even a response from ZenCity  And after hours of sending messages  ruined clothes scattered around you  you will get a two sentence response like     Sorry to hear you are having trouble  Just know that this is not the usual experience of ZenCity guests    Well good for those other guests  Maybe they can come over and help me wring my dirty clothes into the sink 
394161655659142143,The elevators in the building can be expected not to work  The entire building is old and unmanaged  The trash by all other residents gets piled up by the only exterior door that works and you have to walk over it to get in the building  There is no parking that is offered by the tenant  The room is hot  one ac unit is not enough  It is close to everything in the central west end  but at the price point  I would have spent a significant amount more to have something nicer or I wouldve been happier in a hotel  I would highly suggest a better clean method  The amount of dirt and dust was outrageous  If you arent going to add an AC unit  I would suggest mentioning that the room can get quite hot  If its going to be the bare apartment that it is  at least have a luxury item so people have some things to overlook  Coffee  coffee pot  some decently comfortable seating  ect 
392749197746024366,Ive been using airbnb for years and this the worst experience Ive had this far   Zencity was absolutely awful at communication   The wifi didnt work and when I asked about it I got multiple different wifi networks with a different passwords every time they responded  none of them worked   I was never able to connect to wifi and missed out on work and money due to this   When I notified them of this and the fact I was filing a complaint they stopped responding completely until they gave me checkout directions   The place smelled like rotten eggs  there was throw up on the wall in the kitchen  and there werent any towels left to shower with   I had to go purchase towels to shower   Awful experience  do not stay here 
560144868992035380,he will charge your account for EVERYTHING   still havekey fob becauseIm too uncomfortable to return it    HATED IT   
767272683,We were extremely disappointed by the apartment   It was very dirty and in a substandard condition   The amount of dust and dirt indicated that the apartment had not been properly clean for a substantial period of time   There was a large hole in a bathroom wall where there had been a plumbing repair  but no effort had been made to patch the wall   The blinds were broken and filthy  many of the mirrors are so old that you cannot properly see in them  the carpet is filthy and needs to be replaced  and much of the furniture is extremely worn and dirty   In addition  the pictures posted in the advertising by Zencity are of a different apartment and not this one    The apartment does not have cable as advertised but only offers Roku   The Wifi is problematic as it is often goes out   The only positive is the location of the apartment but this is of little solace  given its condition 
766674561,Awful service  Had to wait over an hour in the lobby as their check in instructions were incorrect  only to get a call back that there was a key at reception to which no one at front desk knew about  Lock didn t work properly for the rest of our stay despite advising Zencity 
764836595,All I can say is the furniture was what was in the picture  The place was filthy and in need of proper maintenance   They said they were sending maids  they didnt  The mgmt company is in California and hard to reach  does not flow up like they said  Listing is wrong with amenities  parking  etc  Im wondering who wrote the ad  if they have ever even visited the place    it was just the worst AirBnB 
763826154,for three nights it rained while I was in this Airbnb and because of the rain I really couldnt get out and enjoy the attractions around the city  the Airbnb television did not work the first night had to text and ask for someone to fix the television which wasnt fixed till the next day  and that really wouldnt be a problem if this wasnt portrayed as a five star establishment type Airbnb       for three nights not worth it  not worth it at all  then when I finally did get the television to work the next day at      in the afternoon I get a call from ZinCity telling me that someone was complaining about the music being too loud LOL now there is no external speakers in this hotel room I was only listening to the music on the television that was broken the day before  and due to the fact that I cant get out the apartment and enjoy the attractions Im listening to music in the apartment at      in the afternoon and someone complain       for three nights  again definitely not worth it stay away from this place unless youre an old couple coming to see a Cardinals game LOL for you guys to be charging as much as you do to stay in this Airbnb you need to accommodate a little more and be a little bit more open to people listening to music at      in the afternoon  we thought this was an Airbnb not a nursing home
762863724,I had a terrible experience with Zencity  Our shower was clogged for days and my family wasn t able to shower  They took forever to respond and had the audacity to try to charge me an extra      at the end of my stay  DO NOT stay here  You are so inconsiderate having the audacity to charge me      even when our shower was clogged for days and you didn t respond in a prompt manner 
762621025,Living space itself was well kept  Unfortunately when we went the neighbor was being evicted and had apparently left things in their apt  next door to rot   The smell was horrible and seeped into this Airbnb as well  Location is on the rough side of town  even when I asked for directions we were warned away and while waiting to use the entrance call box we were told by other residents not to stay out late in the area  This in conjunction with the parking space being at the other end of the block led us to cancel our stay 
755891372,Didnt check in until    pm    A M  before able to retire for the night  Only to be rudely woken by a representative of Zencity  asking me to confirm a   A M  check out at      the next morning  Calling back to back until I answered   i did not leave the room after entering the apartment  I paid for a room to shelter and rest after an   hour drive and a    a m  photo shoot that i needed to be well rested for in a room I purchased the until    A M   Please consider another BnB service if rest  respect and  appreciation for yourself and traveling companions is a priority   Didnt check in until    pm    A M  before able to retire for the night  Only to be rudely woken by a representative of Zencity  asking me to confirm a   A M  check out at      the next morning  Calling back to back until I answered   i did not leave the room after entering the apartment  I paid for a room to shelter and rest after an   hour drive and a    a m  photo shoot that i needed to be well rested for in a room I purchased the until    A M   Please consider another BnB service if rest  respect and  appreciation for yourself and traveling companions is a priority    id like compensation for the inconsiderate treatment as a guest of Zencity  
428887659327831464,It is a clean place but it is very confusing on how to enter the building to get the key fob  Luckily  there was another dude from Minnesota there to help out  Also  they claim that we are being too noisy which we are clearly not  There must be a sensor or something in the room  Last  there isn t any good onsite parking so you have to park far away or find a spot on the side of the street where you won t get towed  We will just get a motel next time with good parking 
422968065983512439,We arrived at night and the checkin was easy  the place was nice and clean  We were happy with it  We were woken up early on the loud noise from the construction site right across from the apartment s windows  Contacted zencity and after many phone calls and messages they provided a list of their other apartments that I can relocate too  The problem is all we re booked and not available  After many calls and chat messages on the second day  I was told to cancel which I did and got back      out       Note   zincity knew about the construction site and noice  the are building a building next to the apartment and it has been going on for a while and will go on for a while too  I had to rent another apartment from Airbnb for an additional       Zincity is my black list and will not rent from them even if it is free  You are by far the worst host I ever had  You are money hungry and you do not care about your guests  You failed to report the the noise coming from the construction site right across from window  This is something you new about 
746128699,Garbage place  garbage communication  Pictures are misleading  It s essentially a tenement apartment building with garbage all over it  someone had peed in the elevator  which was also covered in garbage   After our parking pass turned out to have no spot with the number on it and the landlord hadn t replied to and maybe hung up on several of our calls  we gave up and got a hotel elsewhere  I want a refund Area s gross  building s worse  We walked in  took one look  said this is gonna suck but we ll get through it  and then after our parking pass turned out to be to a nonexistent spot and the renter wouldn t respond  we got a hotel room in a better part of town  Again  front door broken open  no parking space with our number on it  no response to our calls  Very sketch  Lots of codes involved in the instructions but the door had been wrenched open and didn t require them  Lots of druggy looking folks coming and going  Elevator seemed to have been recently urinated in and was covered in trash  So disgusting I ate the hundred plus bucks they charged  ironically mostly in clean fees  and found a better place 
745656122,I would not stay here ever   It was very dirty   No parking   if there is it is very expense   Not what the picture looks like on site  Need to get a new clean team and do some maintenance   I well never stay there again   I well stay in a hotel  Parking was a nightmare    There was nothing said about the parking  There was a parking for the condo   Why dont you let renter use the card so many numbers to remember It was very dirty    I clean airbnb homes and I would not be able to leave it like it was   I took picture but they well not load on here    the stove would not work  we had to unplug and clean plug every time we used it   it would not stay on  need to do some maintenance on it   Showers where not good either need to work on them   Hardly anything to cook with but got by with what there was   The whole place need some TLC Just did not like For the cost it should of looked like the picture and let people know how much parking was and that a lot of the parking spots you could not go in and out and stay overnight
745412731,Honestly a nightmare experience  We arrived in the evening for a relaxing weekend getaway only to realize the apartment was not clean  Though it appeared tidy at first  we discovered that the bedding was covered in hair the floors had lots of dirt  dust  and hair  As we arrived in the evening and had no other accommodations  I spent over an hour stripping the bedding and picking hairs off the  clean  sets in the closet  The hosts couldnt be reached by phone  only by email  The next morning they emailed me saying someone would be by to clean  likely before  pm  we packed up all our stuff to make it easier for them to clean and went about our day  We arrived back that night only to find that no one had been by to clean  No explanation or response from the hosts  Even now  no one has responded about the situation nor the lack of follow through on their part  I am extremely disappointed and aggravated at my experience in this listing  The apartment was not clean and I spent more than an hour picking pubic hairs off of the  clean  sets of bedding in the closet  because the set already on the bed was disgusting and COVERED in hair   The sheets were wrinkled in a certain way that almost seems like they hadnt been changed at all after the previous guest  The floors and carpets had dirt and hairballs  I was told by Zencity that someone would come clean  likely before  pm   We gave them all day  No one came  Once again  we arrived  for the  nd night in a row  to a dirty apartment during what was supposed to be a relaxing getaway  I reached out to explain that no one showed up to clean and recieved no response  no explanation  nor an apology  I still have yet to get any response  The host said they would send someone to clean and they did not  The actual apartment inside the building was a bit difficult to find based on the instructions  The place was tidy  but the floors were visibly dirty  dirt and hair  and the bedding was a nightmare  The bedroom carpet had numerous large hairballs  There were     hairs  mainly pubic hairs  all over the sheets  comforter  and pillows  In combination with this  the sheets were very wrinkly in areas where they would be if someone had slept there and not changed the sheets  I spent at least an hour late at night when we arrived picking a strangers pubic hair off of the  clean  sets of bedding that were in the closet  Very difficult to reach host  Slow responses  if any  Promised to send cleaners and did not  Plenty of ovenware but no potholders  Bathroom sink was very difficult to use as the faucet was way too close to the counter 
742657189,Strong discourage anyone from renting this unit  The unit stinks of stale cigarettes and marijuana smoke  Nothing felt clean  The walls are paper thin and the neighbors party and fight constantly  There was a dog that wouldn t stop barking  The door lock is improperly installed  The floor sounded like you were walking on a sound generator from a horror flick  The bathroom looked like it was designed for hospice and the toilet seat was broken  We tried cancelling our stay the moment we walked in  fully prepared to drive the   hours back home we had just driven  but Airbnb could not reach the host  We left the next day and cancelled the rest of our   day holiday  No one should ever rent this unit again  Entire unit felt  grimey   Smoke smell was on everything in the unit  Unit is neighbored by awful neighbors 
741078738,This is an affordable apt building  there were trash bags and trash in front of the apt door  Also the apt has a strong cigar smell  Loud neighbors  I ended up not staying there  host didnt give me full refund  in times of Covid this building is not prepared for health safety  this is an affordable complex for elderly people it was difficult to find and the code plus speaking didnt work the common areas had trash bags and trash in front of the apt door  it is too expensive for the type of building
399994271853046732,Run away from Zencity    This management company is a joke  The apartment required use of a call box in the foyer to gain access to the building  It was broken  so entry was impossible  They suggested having a resident let us in  that works great if you can find one  and whos going to do that at      in the morning after an evening out  They made zero effort to fix the issue throughout the weekend and we ended up on the floor of my daughters tiny apartment  They were very slow to refund a partial amount  then sent a checkout message with an attached bill for an additional       Airbnb has done very little to advocate for my wife and I throughout this mess  Very disappointed as a consumer and shareholder  Sell sell sell     This is a disaster  The call box that is required tho gain entrance to the building does not work  I used the Airbnb chat function without reply  so I called the commercial number  Fortunately  after being on hold for a bit  Francis  picked up  His suggestion was to find a resident of the building to let us in and that they have been having issues with this call box for several weeks  Yet no one tried to communicate that beforehand  It was a complete disaster  We had to sleep in the floor of my kids tiny apartment  No effort was made to correct the issue throughout the weekend  Then the icing on the cake is that I got an email saying it was time to check out and there was another      charge   I NEVER SET FOOT IN THE APARTMENT         Your  service  is terrible  thank you for the stiff neck from sleeping on the floor 
399926417169251130,Let me start by saing checking in was a nightmare  It took us literally two hours to find a key they  placed  in a keybox  in the end there was no key in the key box  So they asked us to go to the room and check if ths door was open  we went up to the room and the door was open  the room was not clean there was trash all over the place  bedroom was a mess as well  so they told us all they could do for this ome night is relocate us to another building  so they relocated us to another building  We HAD TO WALK through kc to another location not only that they seemed to give me attitude about the fact that they had to relocate me and on top of that the relocation was only for that one night since i was going to return to the original room I booked once they actually clean it  The next day when i return to the room i dealt with the same issues again  and it was about half an hour until i was able to retrieve a key from this ridiculous key box  when we finally made it up to the rolm realize the door was not even capable of locking I sent them a message and they never got back to me about it  so I spent the whole trip taking my bags with me in and out so that i was sure they were not stolen  they also never got back to me about the door never locking  literally was ths worst booking experiance of my life  I highly do not recommend  on top of that small things like Old dirty dishes  no air filter on the ac that bothered me quite a bit  Never use zen city  thank you for communicating me the first night but I felt I could not trust you after I told you the door cannot even lock and you guys never contacted me back about it 
392023302329709668,I would be cautious to stay here  I arrived and never received the appropriate key card to enter the building and the gym  I was able to get a code for the exterior door  but was never able to access the amenities  even after communicating this issue to the renter several times on multiple days  The apartment had not successfully been clean and was dusty with dead flies in the window sills and the floor dirty  The toilet did not work appropriately and was never fixed during my stay   I had to go to the lobby to use the bathroom  There was also no hot water for the shower  which was also never fixed  I communicated all of this to the renter via Airbnb messaging and phone calls multiple times and they never fixed any of the issues  When you make commitments to communicate with guests  please keep them  You told me you would communicate to me what my refund would be  then never responded
391242754663117274,Cleaning staff returned the key   min after check in to the lockbox  was not masked  unit did not look like it was actually clean  air conditioner for room and living area was not adjustable  sofa back looked like it was broken and was not properly fixed assembled  no coffee pot or basic hotel Airbnb amenities  fob did not consistently work for the door  booked for a week stayed one night and cancelled and left the following day  first bad experience with an Airbnb after using for years 
389779075129777751,the bed is all messed up cheep frame pretty much slept on the floor there was literally no remote to the tvs I told support they no remote untill I left pretty didnt even stay my last night because i was uncomfortable nosy up rooftop party the bed is all messed up cheep frame pretty much slept on the floor there was literally no remote to the tvs I told support they no remote untill I left pretty didnt even stay my last night because i was uncomfortable
769272129,Not recommended  Check in is horrible  The machine does not work  And the code to get the key is invalid  Response is so slow  It took    minutes for them to confirm that the code is invalid because of the key is not there for pickup  And another     minutes for them to figure out a way to get me the backup key  I think this should be all set before the check in and they definitely can notice this issue earlier and fix it  Parking is also not easy and they did not mention it in the listing  instead they said free parking is available  And they will message you a picture with only     free street parking spots which is a few minutes away  And it is first come first served  So you probably have to pay for the street parking yourself  What s worse  the street parking usually has     hours limit  Host usually reply the message after   day or just ignore your message  You can expect your questions to be answered only if you call them and wait for a few minutes for them to answer the phone  Or keep asking the same question for a few times and wait for at least a day to get answered 
768951166,Beautiful place clouded by inaccurate  information and urine soaked sheets    I booked a month long stay in this Airbnb  Prior to arrival  I messaged the host and asked if parking and the gym would be included  They assured me that both would be free for my stay  Upon arrival I was disappointed to find that in reality  neither of these amenities we re available  I had to spend an additional      lining up separate parking and finding a comparable gym   Additionally  the place was not clean  There was hair all over the ground and in the carpet  If you do decide to stay at this Airbnb  look at the mattress and comforter that they give you  Both are covered in urine  I took some pictures but I do not believe that I m able to post them here on Airbnb  I would highly consider staying somewhere else  I have friends staying in other Airbnb s in the power and light district  These places are just as nice and quite a bit cheaper  For the price you pay this place simply is not worth it 
768686849,It was a nice room  but I couldn t access it without the assistance of other people  which is frustrating during a night check in  We never got a key and scheduled to stay for   days   There was food crumbs under a coach pillow  a fork in the disposal  and we ran out of hot water once  I m not picky  but anyone reading this may want to know this if they have high expectations   I was not happy with my stay because I couldn t access the room I paid for without doing something strange  The problem was never corrected because they probably manage multiple properties and I am one person with one problem  Room should have a keycard Ran out of hot water on day   at night  but it wasn t a big issue  May be to someone else  There was food or something behind the coach seats  There was a fork in the disposal for some reason  The room is pretty nice  I wouldve stayed there if I could ve accessed the room without assistance from someone else
760688724,This place is terrible they charge you allot for clean fees and the place is clean half fast with hair on pillos and foot prints on coffee table etc  I don recommend this guys at all  This  guys need to do something about the cleanness of their apartments  So far I love the locations and the buildings but the  quality on customer service and clean place  is very poor even though We pay a very large amount as a clean fee when the places is clean half fast  Also I m a repeat customer and a business man that have use their properties many times and I got back no respect so they  have lost a loyal customer and I ll make sure my colleagues don t use their properties  You guys need to do something about the cleanness of your apartments  So far I love the location and the building but your quality on customer service and clean please is very poor even though I pay a very large amount as a clean fee when the places a clean half fast  Also I m a repeat customer and a business man that have use your properties many times and I got back no respect so you have lost a loyal customer and I ll make sure my colleagues don use your properties 
755366642,Was the absolute worst AirBNB experiencE I ve ever had  I couldn t gain entrance to the building because the apartment number wasn t in the call box  Then couldn t get to my floor due to no key fob  Had to take the stairs to the  th floor  Once in the room I was informed that the key fob was in the room but it wasn t  When I contacted customer service they took forever to respond which led me to not be able to go to work that night because I wouldn t have had any way back in the building  So I was stuck in the building all day and night because they didn t get back to until the next day  After asking for a refund things started happening but still not in a timely fashion  After  pm the next day I finally got a key fob  Never again will AirBNB with this company  Make issues a priority  Call box didn t have apt number in it so I couldn t get in the building until someone let me in  Took forever to respond to my immediate issues 
753498953,I wish I could give an accurate description of this stay but I was not able to access the apartment and therefore didnt stay  The codes that Zencity sends in the instructions for access to the apartment did not work  After contacting a Zencity representative  she was not able to to get the access to work either and promised a full return from Zencity  I am still awaiting return from Zencity and response from Airbnb  I am still waiting for a full refund from Zencity for inability to stay at the Airbnb because I wasnt able to gain access as the codes were invalid and when talking with a representative  she was unable to help and therefore we were not able to stay at the Airbnb  Unable to access I was given instructions to access apartment that were invalid and spoke with a member of Zencity that was unable to help as well Didnt get to assess because I wasnt allowed into the apartment
753354758,broken bed frame refused to fix properly the cleaners are rude and not good at their job broken bed refused to fix and only one key with SOOOO MANY DOORS TO GET THROUGH I was locked out so many times unable to get in for hours
750763350,Key fob was not in the room as promised and we were given an incorrect access code for the building  otherwise it was a decent place  The key fob for the front door  gym and elevator was not present in the room upon arrival  That alone prevented us from utilizing most of the perks of the place  and we couldnt really leave our room because the access code to the front door and elevator did not work  It would have been fine of we had the key fob  We were given the wrong code for the door  They did not get back to us until   in the morning with a potentially correct code 
750584625,I do not recommend staying here  I could not access my own unit until another resident of the apartments helped me in and used their fob to use the elevator  They took forever to respond  And then there was supposed to be a fob in my room so I could leave and come back as I wanted  There was no fob and they never got me one  My pregnant girlfriend and I were unable to leave because we would not have been able to get back in    I also talked to   other groups of visitors that were coming through zencity and they were also experiencing just as many frustrations  I was unable to get into my unit because their instructions on getting in did not work  The intercom and code did not work  After over an hour of not being able to get in  they set up another code for me to get in and that still didn t work  The floor was sticky and there were dirty utensils in the drawer 
748943237,We had a total of   people with no music getting noise complaints  We kept volume to a minimum  Left the same day in case of additional charges for noise because we wanted to be respectful  Overall disappointed we couldn t stay at the place I purchased  We had a total of   people with no music getting noise complaints  We kept volume to a minimum  Left the same day in case of additional charges for noise because we wanted to be respectful  Overall disappointed we couldn t stay at the place I purchased 
