id,concat_comments
419508958412733068,The building has significant challenges including urine and feces in the lobby  elevator and hallways   This happened each day we were there   The lobby was clean but the elevator and the area outside the elevator on floor    were never clean  they would just partially dry then new urine feces would be present the next day   Main entrance security door not functional   Little or no security or housekeeping staff   Several barking and snarling dogs   Garbage chute and dumpster not maintained and garbage all over   Parking lot pedestrian entrance security not functional  No parking pass or fob in unit at check in and took     minutes to get one   This is exacerbated by further complicating the multi step process of getting in the unit and getting ones car parked   Window coverings on all three windows were damaged and non functional   In one bedroom half of the window covering was missing   The beds were nice and clean   The main area rug and furniture were grungy  i e  it was vacuumed and dusted but also stained and worn  The building has significant challenges including urine and feces in the lobby  elevator and hallways   This happened each day we were there   The lobby was clean but the elevator and the area outside the elevator on floor    were never clean  they would just partially dry then new urine feces would be present the next day   Main entrance security door not functional   Little or no security or housekeeping staff   Several barking and snarling dogs   Garbage chute and dumpster not maintained and garbage all over   Parking lot pedestrian entrance security not functional  No parking pass or fob in unit at check in and took     minutes to get one   This is exacerbated by further complicating the multi step process of getting in the unit and getting ones car parked   Window coverings on all three windows were damaged and non functional   In one bedroom half of the window covering was missing   The beds were nice and clean   The main area rug and furniture were grungy  i e  it was vacuumed and dusted but also stained and worn 
416588299992540836,No free parking        great location The bathtub backs up and needs to be snaked or plunged  filter in AC needs changed  When you advertise     night and it ends up being       thats very misleading  And the parking situation needs to be said Up Front  not after Ive already paid for it  because that added more  
410795323784027518,We had to call literally    times but we finally got a hold of someone on the   th try  the original passcode given was wrong and we were giving so many wrong pass codes after before getting a correct one which kind of made us hesitant to leave afraid we would get locked out and not be able to get a hold of someone  Outside of the actual room we stayed in the building smells horrible  like urine 
409416308001109015,This was a bad stay for me  I expected to fully enjoy my weekend vacation  but yet found out that I would end up dealing with clear procedural failures of the property owners    On the Positive    the place was clean and welcoming  On the negative  Be prepared to find somewhere else to sleep if any situation happens to your room key  and you get to the facility during the off hours of the front desk attendant   After a night out on the town  my key FOB fell out of my pocket in the uber during the ride home  Shortly there after  my cell phone died  Thus I was limited to contacting the Zencity through the buildings call box  However  come to find out  the building has no front desk support  nor anyone available to let guest gain entry into the building  Therefore  using the call box  transfers you to other front desk attendants located in the apartment buildings near by  I attempted to call Zencity      times using the call box and received no reply  Finally I tried the front desk and was able to reach the   other nearby front desk workers  Who again noted  that they would be unable to  provide me access  One attendant was able to reach a Zencity representive on the hotel landline after I walked over there to meet him  Although  the rep was  sympathetic and understanding to my situation  he still could not provide me access to the building nor the room  The      on call building technician was called repeatable and never answered the phone  Thus  the only result for me to gain access to the building would be waiting until      am until the front desk representative got to work  This resulted in me sleeping on the sofa of the adjacent building for several hours until  am    When  am came  I approached the front desk which was able to open the lobby doors for me  but had no idea who can or how to access the spare room key   SN  I was finally able to charge my phone and confirmed the FOB was left in the Uber at this time  However  the driver would not be available until the afternoon to bring the key   The attendant contacted the      tech who finally picked up and came  However  for some reason he forgot to bring the key himself and I was told that he wont be back for an hour  Now its closing in on  am  and I was finally able to reach a Zencity rep over the phone who can provide me a solution  The rep was able to remotely open a lock box that for some magically reason no one else knew excised  and contained a secondary master key that would open my guest suite   Ultimately  this was a horrible stay for me  I will never stay with this provider  or do I recommend anyone else making that choice  Not negating my responsibility of losing the  key FOB temporarily  However  I did not foresee the only solution would be to sleep in a neighboring buildings sofa as the solution  It was one of the most embarrassing feelings watching people walk by possibility thinking who is this bum on the couch  knowing I paid a considerable amount for a bed  Furthermore  I happy that i attended this vacation by myself and not with my family  I cant even imagine paying for an AirBNB only to watch my kids sleep on a couch for hours because Zencity does not have a plan in place for lost keys   Lets be real  you can purchase a cheaper hotel and ensure at least they have a procedure in place to make accommodations for entry  at the minimum  unto the property    Like I said earlier the place was clean  but the service was beyond poorly planned and executed  Develop a process that allows people the ability to enter the facility and access the property
405060395372112854,Trust these reviews  Just dont book here  The unit was FILTHY  Hair on the bathroom walls  Toilette had a dirty ring  Dirty rags in the bathroom  Rug was FILTHY  Wall were filthy  Obvious ceiling leakage in the kitchen  The unit you see here is NOT the unit you get  The only plus is the location  Yall are dead wrong that place is filthy and those pictures are not of that unit 
402892969172254325,Not sure exactly what level of quality is expected in this market however where I m from this would be a   on a scale of     On the second day of stay some type of construction work opened up with a miniature jackhammer lasted for about an hour had to leave the room for a period of time  I Couldn t even hear myself think   Tiles in the bathroom dont have any grout   Water in the sink in the bathroom has virtually zero pressure and scarcely adjusts from scalding hot   Gnats       am  Tuesday  let the fights begin on and off in the hallway for the next couple hours  I was genuinely  concerned  for my personal safety   This was my first experience with Airbnb and maybe my last   The elevators  one working one not  the one that works defaults to the penthouse  so if you re in the basement you have to watch it go round trip before it comes and get you in about five minutes   The only saving grace for this location is that there is a Straub s Fine Grocers within walking distance you can skip the Whole Foods and the Starbucks there s a bunch of weird people over there   The carpet in the living was very dirty  I rolled it up for the stay and unrolled when I left   The couch was pretty dirty so I covered it with a comforter  Not sure exactly what level of quality is expected in this market however where I m from this would be a   on a scale of     On the second day of stay some type of construction work opened up with a miniature jackhammer lasted for about an hour had to leave the room for a period of time  I Couldn t even hear myself think   Tiles in the bathroom dont have any grout   Water in the sink in the bathroom has virtually zero pressure and scarcely adjusts from scalding hot   Gnats       am  Tuesday  let the fights begin on and off in the hallway for the next couple hours  I was genuinely  concerned  for my personal safety   This was my first experience with Airbnb and maybe my last   The elevators  one working one not  the one that works defaults to the penthouse  so if you re in the basement you have to watch it go round trip before it comes and get you in about five minutes   The only saving grace for this location is that there is a Straub s Fine Grocers within walking distance you can skip the Whole Foods and the Starbucks there s a bunch of weird people over there   The carpet in the living was very dirty  I rolled it up for the stay and unrolled when I left   The couch was pretty dirty so I covered it with a comforter 
401414424379579121,The apartment appeared very similar to the photos posted   It was tidy and professional   However  it hadnt been properly clean   There was a significant amount of dirt  food scraps  crumbs  etc  on the main carpet and entry way  empty bottles of shampoo conditioner in the shower  and a lot of hair in the bathroom     I wasnt happy   I emailed management and they said they would send someone over to clean   Nobody ever came   To make matters worse  management sent me an email asking if I would like to pay      extra to have the space  freshened up    I expected it to be fresh in the first place   I shouldnt have to pay extra to have a clean space     The building is located right next to a hospital and extremely loud ambulances and sirens drove by all night long   I was shocked at how loud it was and had to wear ear plugs and keep the AC running to sleep through the night     Parking near the building was also a nightmare and added an additional headache and cost to the stay   I wouldnt stay there again or recommend it to a friend 
401348577714519732,My bf and I booked this during our drive to St  Louis  roadtripped east to west   nd stop  so excited to stay based on location and since it was labeled super host  When we arrived it was around       and the check in app didn t work door man had to give us a key  When we got up there it was absolutely gross  Stuff on the bed and floors  black hairs   Had taken pics and sent to zen city in which they only would refund me     of the clean fee which was literally only       I messaged regarding my concern again hence we didn t even stay there that night  And no response not even the small refund  Moral of the story I had to reach out to Airbnb directly  Poor communication I appreciate the efforts however your communication was awful and required me to go through air bnb directly  Very disappointed with what you considered clean and a fair refund 
399962045938654133,We did not enjoy our stay here  The bed was extremely uncomfortable and bedroom was very hot and customer service refused to help the AC issue  The building smells of smoke constantly  although a  non smoking  community  Appliances were not working and the window shades offered no privacy or light darkening  The d cor and location were nice  but not worth the other downfalls  We had an awful experience here  The bed was extremely uncomfortable   especially since the bedroom was not cooling properly  No one helped me when I complained regarding the cooling issue  Also  the washing machine and dishwasher were not working  The washing machine would start to run water then quit  the dishwasher would not close the compartment that the pod goes in  The hallways smelled bad of cigarette and marijuana smoke in the building  The blinds in the apartment do not provide privacy or block the light 
397108227618219405,This place was unclean 
397084702670784592,I had a terrible experience    Problems      The  smart  lock on the door was unable to lock itself  This left us with no way to lock the door from the outside  ZenCity had no solutions for this  no interest in helping us  and after an unbelievably Kafkaesque conversation with ZenCity we gave up  We had to take everything with us in our car the when we weren t in the apartment and just leave the apartment sitting unlocked the entire day       The washer was broken  In the midst of our   hour attempt to get ZenCity to do ANYTHING about the lock  we decided to wash some clothes  The washer filled with water and then promptly stopped  The dryer wouldn t turn on either  Now  we are sitting in an apartment we cannot lock with a washer full of soaked  dirty clothes  It was around this time that ZenCity stopped responding entirely  We had to wring our clothes out in the sink and go to the laundromat at the crack of dawn the next day    The short of it  the apartment is fine if everything works  But if it doesn t  no one will help you  And you will drive yourself crazy trying to get even a response from ZenCity  And after hours of sending messages  ruined clothes scattered around you  you will get a two sentence response like     Sorry to hear you are having trouble  Just know that this is not the usual experience of ZenCity guests    Well good for those other guests  Maybe they can come over and help me wring my dirty clothes into the sink 
395596908058192483,My wife and I took a family trip with our two small children to St  Louis  The place itself is not bad at all and its in a great location  However  it wasnt clean well and we had a particularly negative experience to mention  Our first night there as we were going to bed  I noticed a wet spot on my side  It was not wet on top where the comforter was  it was deep in the mattress and fitted sheet  I smelled it and it was definitely urine  Thankfully  I found a waterproof mattress cover in the closet and put it on  otherwise I would have been on the floor  My wife emailed the rental company that night and they got back with us the following day  They said they would clean the issue and have it taken care of that day  We came back that evening after being gone all day to find new sheets on the bed  However  the urine stain in the mattress had not been clean and was still wet and seeping through the new sheets  We called them back and asked for them to address the issue asap  They told us we could leave and get half off the second night  and still have to pay for the clean fee  but with two little kids and it being late  this was not an option for us  I put the mattress cover back on and we left the next day  I subsequently called their company at least   times and could never get through to a manager  They kept saying they were reviewing our complaints and after about   weeks  they were willing to give us a discount on our stay  The whole experience was quite unpleasant  I do appreciate them ultimately making things right but their communication with guests and ability to address problems is quite terrible 
395592082470553448,My stay would have been great if I was a ale to conduct business as usual during my stay  Not only did I not have Wifi  as listed   but I had to jump through hoops to contact customer service and when I did  they couldn t help  I didn t get a follow up until   am the following morning after sending a message at   pm    Elevator also didn t work so I had to climb up and down   flights of stairs with my luggage My stay would have been great if I was a ale to conduct business as usual during my stay  Not only did I not have Wifi  but I had to jump through hoops to contact customer service and when I did  they couldn t help  I didn t get a follow up until   am the following morning after sending a message at   pm 
394161655659142143,The elevators in the building can be expected not to work  The entire building is old and unmanaged  The trash by all other residents gets piled up by the only exterior door that works and you have to walk over it to get in the building  There is no parking that is offered by the tenant  The room is hot  one ac unit is not enough  It is close to everything in the central west end  but at the price point  I would have spent a significant amount more to have something nicer or I wouldve been happier in a hotel  I would highly suggest a better clean method  The amount of dirt and dust was outrageous  If you arent going to add an AC unit  I would suggest mentioning that the room can get quite hot  If its going to be the bare apartment that it is  at least have a luxury item so people have some things to overlook  Coffee  coffee pot  some decently comfortable seating  ect 
392749197746024366,Ive been using airbnb for years and this the worst experience Ive had this far   Zencity was absolutely awful at communication   The wifi didnt work and when I asked about it I got multiple different wifi networks with a different passwords every time they responded  none of them worked   I was never able to connect to wifi and missed out on work and money due to this   When I notified them of this and the fact I was filing a complaint they stopped responding completely until they gave me checkout directions   The place smelled like rotten eggs  there was throw up on the wall in the kitchen  and there werent any towels left to shower with   I had to go purchase towels to shower   Awful experience  do not stay here 
560144868992035380,he will charge your account for EVERYTHING   still havekey fob becauseIm too uncomfortable to return it    HATED IT   
560137753833391184,I wasn t very happy here  There s a smell in the building and lots of drug deals in the elevators and will take place regardless if you are there or not  The parking location is down a couple blocks and hard to access  There were roaches on the walls and on the cabinets  I sent pictures but no actions were taken and they weren t addressed via phone text or in the app until I followed up  I always have a good reviews so this is a first for me but wanted to let others know  Pretty disappointing overall   The shower head is not secure  there are roaches  I sent pictures  Lots of drug deals and smoking  The door to the patio doesn t have a lock  Seems like someone could drop climb the balcony but maybe that s just me  It was an odd feeling to know it was unlocked though  This was my second multi day stay with Zencity just this month 
768349281,Overall  our stay was a mixed experience  There are many great things about the unit  It is clean  well decorated  and well stocked with amenities  The location is central and there is great access to street parking  Further  the rooftop patio is wonderful   we ate many meals up there and admired the views of the city and the park  However  there was a very serious issue with our stay  When we turned on the oven  the apartment filled with gas  This not only meant that we were unable to cook  but it was also dangerous  Despite bringing the issue to the host s attention on the first night  it was not resolved at any point during our week long stay  Further  much of the communication we received from the host was irrelevant or unhelpful to solving the issue  We were disappointed with the inability to cook and concerned about safety  but had the issues been resolved we would have recommended the unit with enthusiasm  We really wanted to like this apartment  However  the broken and dangerous oven  alongside the lack of helpful communication and especially the lack of resolution of the issue meant that our stay was significantly negatively impacted  In the future  it is important to test and make sure that the appliances function prior to people coming to stay 
767272683,We were extremely disappointed by the apartment   It was very dirty and in a substandard condition   The amount of dust and dirt indicated that the apartment had not been properly clean for a substantial period of time   There was a large hole in a bathroom wall where there had been a plumbing repair  but no effort had been made to patch the wall   The blinds were broken and filthy  many of the mirrors are so old that you cannot properly see in them  the carpet is filthy and needs to be replaced  and much of the furniture is extremely worn and dirty   In addition  the pictures posted in the advertising by Zencity are of a different apartment and not this one    The apartment does not have cable as advertised but only offers Roku   The Wifi is problematic as it is often goes out   The only positive is the location of the apartment but this is of little solace  given its condition 
766674561,Awful service  Had to wait over an hour in the lobby as their check in instructions were incorrect  only to get a call back that there was a key at reception to which no one at front desk knew about  Lock didn t work properly for the rest of our stay despite advising Zencity 
764836595,All I can say is the furniture was what was in the picture  The place was filthy and in need of proper maintenance   They said they were sending maids  they didnt  The mgmt company is in California and hard to reach  does not flow up like they said  Listing is wrong with amenities  parking  etc  Im wondering who wrote the ad  if they have ever even visited the place    it was just the worst AirBnB 
763826154,for three nights it rained while I was in this Airbnb and because of the rain I really couldnt get out and enjoy the attractions around the city  the Airbnb television did not work the first night had to text and ask for someone to fix the television which wasnt fixed till the next day  and that really wouldnt be a problem if this wasnt portrayed as a five star establishment type Airbnb       for three nights not worth it  not worth it at all  then when I finally did get the television to work the next day at      in the afternoon I get a call from ZinCity telling me that someone was complaining about the music being too loud LOL now there is no external speakers in this hotel room I was only listening to the music on the television that was broken the day before  and due to the fact that I cant get out the apartment and enjoy the attractions Im listening to music in the apartment at      in the afternoon and someone complain       for three nights  again definitely not worth it stay away from this place unless youre an old couple coming to see a Cardinals game LOL for you guys to be charging as much as you do to stay in this Airbnb you need to accommodate a little more and be a little bit more open to people listening to music at      in the afternoon  we thought this was an Airbnb not a nursing home
762863724,I had a terrible experience with Zencity  Our shower was clogged for days and my family wasn t able to shower  They took forever to respond and had the audacity to try to charge me an extra      at the end of my stay  DO NOT stay here  You are so inconsiderate having the audacity to charge me      even when our shower was clogged for days and you didn t respond in a prompt manner 
762621025,Living space itself was well kept  Unfortunately when we went the neighbor was being evicted and had apparently left things in their apt  next door to rot   The smell was horrible and seeped into this Airbnb as well  Location is on the rough side of town  even when I asked for directions we were warned away and while waiting to use the entrance call box we were told by other residents not to stay out late in the area  This in conjunction with the parking space being at the other end of the block led us to cancel our stay 
761570837,Expect only a bed to sleep in and cool coffee table books   No customer service  no salt  pepper  coffee  inadequate soaps   Dont do it  The customer service with Zencity was vastly inconsistent with the usual customer service of AirBnBs  it was absent   I could not reach a person by phone and when using the phone prompts was cut off   There was no response to email messaging  When we entered until we left   days later the place held a mysterious sickly sweet odor  even with the window open all day   There were none of the amenities which would make the kitchen or bathroom really liveable   No salt and pepper  no coffee or tea  and only enough soap and shampoo for one shower   The coffee table books belied the quality and usual  but lacking  warmth of an AirBnB   I would not consider staying there again   BTW   after many dozens of stays globally  Ive never been so disappointed 
760652666,If you are looking for an easy  quick check in  THIS IS NOT THE PLACE  We got in late  were met with a code that did not work  and were unable to reach anyone through the number listed  The parking a is a   minute walk from the apartment building and the address is not accurate  In addition  bathroom and kitchen floors were sticky  However  if you don t care about any of that it is a convenient location  Some suggestions     Make the check in process less complex  We had difficulty with one of the codes working and therefore had to call  twice  with no response   In addition  the address of the entrance is not clear   address was on Olive St but actual entrance was not     Improve communication  We were unable to reach anyone when we had difficulty with check in  The number given brought us to an automated machine which was extremely unhelpful  especially at       at night      Provide a very explicit warning that the parking is a   minute walk from the place     improve clean  Shower floor and kitchen floor felt sticky
757539015,Positives   Great location  walking distance to many restaurants and barnes jewish hospital  for those who work there   Blackout curtains  comfortable bed   Negatives    Only street parking is available and you can only pay for two hours at a time so I received several parking tickets   Unit was dusty when I arrived but I also checked in a day late and the AC was on so it could ve just been the air filter   Almost halfway through my stay my washer broke and when I reached out to the host  my initial message went unread ignored so I had to follow up few more times to finally get a response  The maintenance request took a few days to be addressed  but then it broke again  The second time the maintenance guy came by  he said there was a major leak so I should not use it  This is extremely inconvenient bc I stayed a little over two weeks and I was unable to do laundry at all including my work scrubs  So by the time I checked out  I had to travel with a bag of dirty laundry to my new destination
757335244,It was hard getting in   out of this place   Oh   they only gave us one key card for   ppl  by the way it was super cold   Only have access to one tv   Well at least it was really clean Only one tv in living room   one key card for multiple guests  It s hard to get in   out of the parking area as well     it was really cold
