id,concat_comments
671161306,We really enjoyed our stay and felt safe the entire visit  It was fun to experience staying in the loft  I would love to know more about the history of the building  The carpets and the couch are due to be replaced  The fireplace is only for show  The stay was very enjoyable for us  thank you for your hospitality  My recommendations are to replace the carpet  couch  and repair the washer and the spare bathroom leaky toilet   Fireplace does not work   It felt a little like a puzzle  but it was fun to figure it out  Its accurate  but unfortunately Washington St  Is in a bit of a depression  It was a good value  but not a   star value 
613224745,The location was very convenient  there are food options in walking distance  Comfortable beds and bedding  Price was fair   Cons  There is only one set of keys available so if you are traveling with others you all have to be on the same schedule  coming and going   The place wasnt cleaned thoroughly  The floors had dirt dust  and the showers hadnt been wiped down  There was no coffee pot  but a grinder      A lot of light comes into the larger bedroom which makes it hard to sleep in nap  The gym is in the basement and the equipment was nice but it was all dirty  Please pay attention to cleanliness  add a coffee maker  and two sets of keys should be standard for a   bedroom place  The floors were dirty as well as the bathrooms The host responded but didnt help with my issue 
428063106,Good location  Unfortunately the neighbors are super sensitive to noise and at  pm on a Saturday  they complained about us playing music through the tv at     volume  Being let in was the worst issue we had because the call box wasnt working and the company said there wasnt anything they could do for us  Once we finally made it in  it was pretty smooth otherwise  Be prepared for a leg workout making it up all of the stairs though  When I called from the directory box to be buzzed in  the person on the other line couldnt hear me  I tried calling multiple times to no success  I tried calling the host but I was connected to an operator for the company and he said there was nothing he could do about the situation 
598695634,The previous reviews were all fairly accurate   Its a cool unit in a cool building   but the thin walls   constant noise from people running up the stairs and in the apartment above   made it not the best stay   Lots of construction   hallways dirty and in disrepair   and for a new unit there was also a lot of damage to the walls in the unit   For the price it was acceptable but I wouldnt pay more   and it cant compete with high quality places in other locations  Just lots of marks in surfaces   dust and dirt on floor from construction  Noisy   still lots of construction   fir a new unit it had a lot of damage to walls 
637453214,THE GOOD  Gorgeous historic building exterior was fantastic for our photos as we are celebrating a girlfriends upcoming wedding  Park and beach just across  plenty of room with laundry    THE BAD   We sanitized the whole kitchen area and living area that we had to touch as weve noticed that it wasnt clean  Host was veeeerrryyy slow to respond and offer no help  Sofa was very dirty and stained  hair  pieces of candy wrapper under cushion  we had to put over a comforter to sit on it  Kitchen was not cleaned  fridge smells  microwave splatters all over inside  oven handle and front is sticky  Tons of dead bugs in window sills  NO WIFI our entire stay  Their router modem was faulty   nd bedrooms bed was very light and slides on the floor everytime Sofa was very dirty  hair  candy wrapper  stained  Kitchen was not cleaned  fridge smells  microwave splatters all over inside  oven handle and front is sticky  Tons of dead bugs in window sills 
707167249,This was a great place to stay for a quick trip to KC  If you are planning to cook your own food  the kitchen is not fully stocked but it was super clean and had everything else that we needed 
618739344,Clean and close to Power   Light  Spartan accommodations  Slow WiFi  Include info about how to use card key  Also have a guest book with information about the space  I was told  when I called  that there was bag of coffee   it only had   beans in it     A maintenance person showed up during our stay but we had no knowledge of it and didnt let them in  Difficult to use lock box  No instructions about keycard  A maintenance person showed up with no prior announcement  We didnt let them in  Place with better sound proofing 
706740163,The location was good but is it worth the hassle   The keypad info was wrong and there was no fob in the room for access to the apartment and parking garage   I had to find a place to park my car for the night because there was not a fob to get into the parking garage   Even after contacting the host  no fob  The keypad info was wrong and there was no fob   I had to find a place to park my car for the night because there was not a fob to get into the parking garage 
424006464,The area was nice I had no problem with finding things to do but the host responded very slow or not at all  There was just a lot of holes and cracks in the walls in the bedroom but everything else was fine I had an emergency that I had to attend to at home so I was going to leave a day early but they refused to give me any money back  they also never responded to me when I asked them why I couldnt receive any money back being that I let her know the day before I was going to leave  I also messaged them letting them know I was leaving at about   and no one responded till    am the next day  I just feel like the communication should Have been a little better and I should have been told why I couldnt receive any money back but I didnt even get that 
638181673,Was not exactly worth the price  Kind of dirty  But if you like a good view the rooftop is really neat  The decor of the apartment was nice  it just wasnt clean  and there was a bad smell the whole time in the kitchen  It was okay  but there was a horrible rancid smell in the kitchen  There was very long dark hair all over the bathroom and shower  The air conditioner in the living room is pretty gross honestly could use some good cleaning  Both of them need filters changed too  Your floors definitely need mopped  we could not walk on them with bare feet without our feet becoming black  But we loved the rooftop view  and the decor of the apartment  If it had been clean  Was not very clean at all
427371823,The interior of the house was lovely and clean  It was beautifully restored and decorated  The linens were very pretty and comfortable  The house is lovely and very clean   The only problem was  the upstairs bathtub drains slowly which makes it very slippery when showering  I almost fell in the tub and there was nothing to grab on to to steady myself   The photos of the backyard were lovely  the actual backyard was not   The neighborhood looked a little rough  There was a boarded up house right across the street 
623347108,The unit was fantastic  Price was cheaper than expected for the unit  It was clean  nice furniture  comfortable bed   Location was great  Check in instructions were perfect   Dishes were sparse but sufficient  I would have liked wine glasses and they didnt have any but maybe thats expecting a bit too much  The view was amazing   The only downside was that communication was bad   It took the host about a day and a half to respond to a question I had about amenities   Next  the dishwasher didnt work  I discovered this on a Saturday and messaged them about it   They didnt reply until      on Tuesday which was   days later  Plus  my stay ended Wednesday  and I had to be out by    so obviously the dishwasher wasnt going to be fixed during my stay  I had to do dishes by hand which Im not a fan of  There was no drain plug for the sink so I used a pot to wash the dishes in  There was only one hand towel  and I was using it to dry my hands so I used a bath towel to let the dishes air dry   When Zen city did reply about the dishwasher not working  they said   perhaps there is a switch in the kitchen which will turn on the dishwasher since it doesnt seem to have power  Let us know if we can do anything else for you during your stay    You could have replied much sooner  tried to fix my dishwasher much sooner  and DURING my stay  So you havent done anything for me in the first place  let alone  anything else      Perhaps there is a switch     Because you DONT KNOW your own unit     So they obviously had not called maintenance yet since now they were attempting to get me to trouble shoot   I had looked for a switch everywhere in the kitchen  as well as finding the fuse box  flipping the breaker off and back on  as well as looking for the plug in for the dishwasher  None of that fixed the dishwasher  There was no switch   Lovely how they contacted me so late after my issue that my stay was now nearly over  They didnt resolve my issue   It felt like they didnt try to resolve my issue during my stay and they didnt seem to care or act concerned  For this reason  I reduced stars  Its a shame because the place was great   Zen City contacted me a few hours before check in to move me to a different building stating there was a maintenance issue  I didn u    t mind this too much as it was a nice place  But  considering I had a maintenance issue that wasn u    t resolved during my stay  it made me feel they do not address maintenance issues promptly   It took the host about a day and a half to respond to a question I had   Next  the dishwasher didnt work  I discovered this on a Saturday and messaged them about it   They didnt reply until      on Tuesday which was   days later  Plus  my stay ended Wednesday  and I had to be out by    so obviously the dishwasher wasnt going to be fixed during my stay  I had to do dishes by hand  There was no drain plug for the sink so I used a pot to wash the dishes in  There was only one hand towel I was using to dry my hands so I tased a bath towel to let the dishes air dry   When Zen city did reply about the dishwasher not working  they said   perhaps there is a switch in the kitchen which will turn on the dishwasher since it doesnt seem to have power  Let us know if we can do anything wise for you during your stay    You could have fixed my dishwasher much sooner  and during my stay  So you havent done anything for me in the first place  let alone  anything else      Perhaps     Because you DONT KNOW your own unit     So they obviously had not called maintenance yet   I had looked for a switch everywhere in the kitchen  as well as flipping the breaker off and back on  as well as looking for the plug in for the dishwasher  None of that fixed the dishwasher  There was no switch   Lovely how i was contacted so late after my issue that my stay was now near over within less than a day until check out 
623553552,The most generous review I can give is that there are safer  more secure neighborhoods just blocks away  with hosts that go out of their way to make sure you have everything that may need  not to mention thats listed    This is unfortunately  not one of them  and I would have to question any listing with this management team behind it  Three days without access to a bath towel is really unacceptable  And with everyone overdue a trim a hairdryer is almost as much  No big deal if I would have known  please dont list it if its not going to be there   My apologies for breaking the French press that was in the unit when I arrived  btw   French press is not a coffee maker especially to those that dont know how to use one  but youll find I did replace it with a better model at least its not missing parts allowing it to come apart and break  And if the Monarch was supposed to be a solution for coffee   those prices are higher than Starbucks and an insult to your guests and to the community when people are eating out of dumpsters right behind the building  I cant recommend this listing at any price  BTW  your cleaning team arent cleaning the drawers  desk drawers  or under the bed  And   gauze squares doesnt make a  st aid kit found that one the hard way when trying to clean the French press and  lose the white bedspread  its stained near the top  center under the pillows  you can see it when the light shines thru the uncurtained windows  I do thank you for adding the extra day  I did appreciate the gesture even when you charged me almost double for the convenienc   Good luck to you   There werent any parking meters near the building  but it is limited to   hr between  am and  pm M F but thats only IF you can find a spot to park parallel against the curb and good luck with that if you drive anything larger than a sub compact   Several different people communicated with me  only one introduced themselves  And I dont think they share notes with each other about issues or what exactly is going on  They really should update their listing to let guests know that they are building a large apartment building about   ft away from one of the exterior walls  This apartment was on the opposite of the construction and it woke me up every morning  Behind the apartment building is also a very large  boarded up  vacant building that seem to be a gathering place for the homeless at night  The police do come thru and clear it out at least once a night  I guess you get what you pay for   so be prepared to bring towels  a hair dryer  an extra blanket  coffee  a coffee maker  sugar  dishwashing tabs  a mattress pad   there arent even any curtains  Dont forget earplugs as the walls are very thin and your door is right next to the back exit to the stairwell  Those steel doors with the bar across the middle you compress to open like you might find in a school   and just as loud 
444920817,NA Hi Brian thanks for letting us stay at your house  The only suggestions I have is more blankets pillows towels  Other then that the house just was not very clean  Hope this helps you in the future 
630076064,Nice place to chill  Bathroom had a leak  There was a pot catching the water  It smelled like mildew in there  Bed was comfy  Couch very sunk in  Appliances and kitchen was nice  Overall if they fix this place up a bit it would be a wonderful stay 
589152967,Awful experience  inaccurate listing  Hosts were helpful with initial issues but once the issues grew  They went silent and were no longer helpful  Apartment was dirty  no trash bags  no actual coffee maker  dryer did not work  I would not trust Zen city with another trip of mine  You were quick to respond to any initial issues but once you were asked for a partial refund you went silent and no longer were so helpful   We initially had no trash bags in our unit at all to throw any of our garbage in  They didn u    t deliver any until the next day around noon  Coffee maker was a French press which we had no idea how to use ad said floor to ceiling windows but they were not  It did have a dryer but the dryer would not stay on for more than five minutes at a time before it turned off I had to keep on turning it back on to get our clothes dry  Also the Internet lagged and it made it difficult to stream anything on Netflix  I did reset the router but it didn u    t help   The address given on the Airbnb reservation was different than the one on the check in instructions which made it confusing  Also  The deadbolt would not lock so we had to rely on the handle only  Bathroom floors were dirty urine residue on bottom near toilets and tile floors were dirty with residue not mopped  Kitchen stainless appliances were smeared all over  The host responded to issues at first but once I requested a partial refund they asked me to send pictures so their cleaners could come by and clean everything up and I said it was unacceptable that it shouldve already been clean when we walked in  They stopped responding and never gave me any refund  There were a lot of bums that resided on the sidewalks around this hotel 
710988449,Gday toeat cute place that is easy to access  the hardest part really is street parking  This is an old building so it will be very drafty  It was a bit cold during my stay  Grub Hub also refused to read the address as accurate so I had to o get things rather than have them delivered The washing machine only runs hot warm water  so dont mix your colors    The first night I was there  a pipe leaked all over the kitchen  It was a mess  The repair guy took half a day to get there  and left without fixing it  Host wanted me to confirm it was no longer an issue after I repeatedly asked for another repair man to be sent    As the kitchen was still a soapy swamp  They eventually did  on the second day  with no warning  and he fixed it immediately  He also checked other kitchen water features to ensure they were working  I had to ask for a partial refund for not having a kitchen for two nights and a whole day    The blinds in the space were mostly damaged or dysfunctional  and one of the bedroom doors had no functional hanle  lock or catch  It was also hollowed out  Host was made aware of these issues  but check your doors before you settle in  Thank you for working with me on the pipe leak   Washing machine only runs hot   Paint splatters  resin drips  and something I hope was pizza sauce smeared on the walls  Host asked for confirmation that a repair man fixed a pipe  after I repeatedly ask for them to send another because the first didnt fix it  A major leak sprung in the kitchen and it took forever to get fixed 
584025767,Not great  Skip this listing for now until they get their systems improved  First negative review Ive written over dozens of stays  Cigarette marijuana smoke really triggering our breathing at night  Check in was not smooth  Waited about an hour to get the key problem figured out  No shower supplies  The place is bare bones   a bed  a few glasses  and a tv  Awful refund policy since we had to cancel     back  Really negative stay  well choose a hotel next time   Listing said washer and dryer  none in this unit   Shower supplies  better check in  all around could be improved 
586332593,Great location  great value 
716064086,I had a great stay with Zencity  The apartment is a great setup in a great location clean  serviceable  and comfortable  with some nice touches  The apartment doesnt have much of a view or sunlight  and there was some pretty loud and persistent remodeling going on in the apartment next door during much of my stay  But that should all be through by the time you arrive  Haha  Elevator building  sixth floor   needs a card laundry down the hall  and the folks at Zencity were helpful and professional  Recommended 
577508446,The Airbnb looks accurate and is within a great neighborhood  The subway is a short walk and the buses run straight into the city core  However  the inability to adjust the building heat resulted in a slightly uncomfortable sleep as the room was small and unventilated  Windows can be opened but the noise will force them shut  The bathtub works but only for short periods as the water leaks  As stated in a message sent  The Airbnb was accurate but has some features and problems that made our stay less comfortable than expected 
419171325,Fantastic place to stay  Its right in the middle of Milwaukee Ave so waking distance to everything  About a     min walk to the blue line so easy access to downtown ohare  Please is sparkling clean  I would stay here    The only draw back are the floors creak quite a bit  and when the heater turns on  it makes a metal clashing sound  I feel these are minor for me ear plugs solved these  but just a fair warning  Fantastic place to stay  Amazing location and spot on directions to check in  Towels werent all clean  Some had spots  others hard hair in it
709619727,Very nice in many ways  such as being large and spacious  However  the bathroom and kitchen were not clean  If the apartment was fully cleaned it would be an incredible place  The shower curtain had bits of hard soap clinging to it and the bathroom in general was not clean  The kitchen had dirty countertops and the kitchen floor was quite dirty 
258810121,Hosts were communicative and quick to respond  This place was great for a short weekend trip with a large group 
587801001,Lovely space  Very modern aesthetic and close to some good restaurants  Close proximity to some landmarks within St  Louis  Just had some trouble finding the room at first  A little loud due to construction that was going on at the apartment complex  Overall  great experience  Thanks so much for the stay  The room was beautiful  Only had a brief set back trying to find the room at first   Had a little trouble finding the room  
587113026,The only issue I had was that the roof top was not accessible  Had it not been for that  this would have been a   star review  The location is great  great price point  and the staff responded quickly to my e mails  and were very forth coming  I would gladly stay at this location again  I know I had some less than flattering remarks  but the room was amazing  comfortable  and if not for the things mentioned it wouldve been a   star rating from me  If I ever find myself in this area again  I would gladly stay at this location again   The host was upfront that some common areas were being remodeled  The main issue for me was that the roof top access was not available and that was not mentioned   The check in process was okay  but the directions to my room left much to be desired  Just clear up the directions to each room or have a better directory in the lobby 
646393528,Good
584846090,The apartment is brand new  very clean and stylish with a secure parking lot   Great location close to Lafayette Park and a short drive from downtown   However as of December    the building itself was still under construction   Everything works but there may be some early morning construction noise  The space and location are great  but you definitely should mention that the building is still under construction   We were awakened at   am on Friday by loud banging and there was a lot of construction noise during the day on Friday and Saturday   Also the fitness center is not complete   Description didnt mention that the building is still under construction   Again  it should have been less for a building still under construction 
