id,concat_comments
618065045,Nice modern unit with great location for downtown Live Music Bars P L District  and Sprint Center    block walk to trolley   Have all apps on TV but no Cable   Beware of parking cost availability especially if there is a major event happening downtown   We were staying for Big    Tourney and closest parking for was about   block South of Truman Road I    at a cost of      for   nights and you could only bring your vehicle in once and leave once so basically could not use it   May be better if no major events going on downtown   We just parked in North Kansas City and too a bout a    Lift Ride to the Building   Unfortunately during our stay there was some construction going on right above us and all they host said was sorry  if we knew  we would have warned you   Woke us up every morning at   am    For groups of more than   adults  they should provide more fobs for access into the building elevator and provide more than   key into the actual unit   Not good when a couple people want to stay out later and then when come in have to wake others to unlock door  Construction every morning at   am woke us up   More fobs to enter Building Elevator and actual keys to get into unit need to be provided if   couples or larger group is staying   Not enough info about how much parking would cost or only giving one key for a group of   Adults  Late response when asked for additional fobs to at lest get in building elevator and still only   key to get into actual unit 
709154835,I had high hopes from the reviews  but this Airbnb didnt live up to expectations  We spent    minutes standing in the hallway trying to call Zencity because they gave us the incorrect door code  We had the same issue one other time where we spent    minutes waiting for their help because they had changed the door code without letting us know  Some of the pans in the kitchen were very dirty  and they only have salt and pepper for use which wouldve been nice to know we had to bring other basics like olive oil  Neither the heat or the AC would work at all  causing us to prop the balcony door open all night to keep proper air flow  I was disappointed and wouldnt stay here again  We spent    minutes in the hallway calling the host because the keypad wouldnt work  Same at check out 
708197839,    I am waiting for a response to my email that I sent with pictures of all of my issues with the apartment 
584835736,Overall an ok space  The shower ran out of hot water after   minutes  and there were a few spiders in residence  Its a basement apartment though so thats probably to be expected  The previous guests left with the parking lot key fob so we couldnt park safely in the lot like we hoped  The hosts responded quickly but were unable to resolve the issue until our final night  We probably wouldnt stay here again  It would be a good idea to have more than one parking lot fob on site to avoid issues like we had   The address given is not shown anywhere on the building  you have to look closely at the screen by the door to be sure you u    re in the right place   Access to the parking lot that was advertised 
621467578,Dont stay there  
414048315,the building is clean and modern  the one and a half bathrooms were a pleasant surprise  the apartment has the feel of a hotel room  rather small and spare  the space met our needs at a reasonable price  thank you for a seamless stay  there were extra linens for the futon  but no extra blankets   it was basically just a hotel suite  small   it was fine  just not the most convenient we just werent impressed  we didnt spend much time there  but it was sparse and didnt feel comfortable 
627461356,nice stay  you were a great host and I appreciate the stay   the wifi didnt work  
412440224,You can expect a neat   tidy location  If I were to judge all rentals from Zencity by this apartment  Id be willing to rent every single time as long as its clean and dust free 
700614644,I do not recommend staying here  My experience was riddled with issues and frustration  and the host was rarely helpful  or timely  with his responses when I reached out for help      There were handprints all over the walls of the bedroom  and the furniture in the living dining room was extremely old  worn and dirty looking  It also smelled like chemicals   and not in the clean way      One of the windows in the living room is missing       with only paper taped over it  Additionally  none of the windows have screens   so they cant be opened   and guests are not allowed to adjust the thermostat on their own     TV is EXTREMELY slow  at times unwatchable  and you can only watch Netflix   no regular TV  The input was constantly disconnecting and or buffering due to slow internet  I also had to replace the batteries in all the remotes  which the host did not reimburse for or acknowledge when I reached out     There was a fire alarm in the unit chirping for THREE ENTIRE days  kept me up all   nights  too   It took the host multiple days and multiple reminders follow ups from me before it was fixed  I couldnt reach the fire alarm or find a ladder  otherwise I would have just done it myself     Lastly  neither of the front gates leading to the apartment building lock  This is dangerous  There were strange people homeless people wandering all around and through the entrance front alleyway during the night  It was also very loud   This was a disappointing and inaccurate experience  from top to bottom  In addition to the issues Ive listed above  one of the windows in the living room was missing  with only paper taped over it  and there were no screens on any of the windows  so they couldnt be opened  Guests do not have control of the temperature in the apartment either   you have to contact the host  who doesnt respond   n nThe TV is also EXTREMELY slow  to the point where it is unwatchable at times  and only offers the option to watch Netflix  no regular TV    I had to pay for and replace all the batteries in the remote controls  and even still  the TV was disconnecting  buffering the entire time   n nLastly  one of the fire alarms in the unit was chirping  for   ENTIRE days  kept me up all night  before someone came to fix it  There was very little to no communication from the host when I reached out  and I had to follow up with them MULTIPLE times  over multiple days  before it was fixed   The host was not helpful  nor timely  any of the times I reached out for help  which were multiple   Neither of the front gates leading to the apartment building lock  This is extremely dangerous  especially given the area  There were strange people homeless people wandering all around and through the entrance front alleyway during the night  It was also very loud 
625245065,When you stay at this place  Just know that the host will respond really quickly and they are there to help  However  the place is not the place that is on the photo  although nicely furnished  with the exception of the   seat sofa   I enjoyed the cleanliness of the linens in the bedrooms  The place had everything we needed during this pandemic time  so we stayed    The  surrounding community  to the apartment is not that great  Theres a park across the street filled with homeless people that camps there using drugs  leaving trash  and  using the bathroom everywhere  Itsnot a pretty site  Other than that  I will be back in St  Louis in July and unfortunately I won t book this place again  Just the area  was a bit much for me  Other than that I could live with the other things  The host was Amazing with a capital A  I just have to be honest  I really appreciate staying at your place  Although I have a few things that I was a little bit uncomfortable with  I still stayed because I didnt want to hassle you or myself  Thank you for being a prompt host   It wasnt the same place on the advertisement  However we  had a long flight and  didnt arrive until late after      p m Plus the host was very helpful in a timely manner   It was horrible  I had my teenage daughter with me and we witnessed people shooting drugs in the park just right across the street  There is tons of homeless around and so we had human feces at the tail end of our truck one morning with tissue  I wish I would have known the area  I would have never picked that location  Also the neighbor on the left side was very rude to us at first  Its not worth the value I paid 
428631482,The only thing I enjoyed about this property was the memory foam mattress  Other than that it was a total miss  Check in was very easy  And location was great for us  However  every night as we tried to fall asleep there was constitution sounds like hammering all throughout the night 
409386660,In general a nice place that was clean  in good condition with good communication with the host   It was unfortunate that the WiFi was down during my trip  I think the location could use some better general maintenance and those were some suggestions I gave to the host for improvement  Zencity  thanks for the stay at your place  It was very clean and a good comfortable place to stay  It was of course very unfortunate that the two things important to me that I asked about ahead of time WiFi and coffee were not available  I do appreciate the offer for a mifi on the last day and I understand its a bit out of your control for the WiFi  but it was important coming to Chicago working in IT needing the WiFi  I just ended up working longer hours at the office  In addition  I think you need a little more attention to general maintenance  Every single drawer in the bathroom and the TV stand were broken  Batteries were out in the remote  some light bulbs out  the wire routing was just kind of junky  some cheap falling apart furniture  understand some of these are petty  but they add up and wanted to give you an honest report so that if you do feel you want to improve for others  these are some areas for improvement   It was unfortunate timing that the internet was broken during my trip  Also a disappointment was my post inquiry  asking if coffee was stocked  which was yes  but there was only instant coffee supplied for the French press  
619710114,This place needed a deep clean  Kitchen utensils and appliances as well as cups and bowls had actual dirt and dust on them  Different layout than pictures   Completely different apt setup than anticipated  Pictures looked far better than actual space   furnishing and layout were different than advertised   Access to building was only available through key card  which we were not provided with or informed about  We got in by chance with another group  but wouldve been left out on the st if not because of the hosts unresponsiveness  Did not respond to messages  Better cleanliness and responsiveness from host 
611633882,Noise  The apartment itself  is quaint  check in is easy  location is good   except for the bar directly below  The music from the bar plays until   or   am every night without fail  and is unceasing  The situation needs to be dealt with  Its a bummer because without this major major drawback  this would be a nice place  Unless you plan on only sleeping from   am to    am every day  do not plan to stay here  You need to disclose the bar directly below the apartment as well as the noise  and add a white noise maker to help counter it   Apartment is located directly above a very loud bar  Description deliberately skirts this fact   See above  Situation is almost unlivable  Loud music at all hours  Not their fault  but their fault for not disclosing 
405211776,This host appears to be a property management company  If thats what youre looking for  then go for it  Otherwise  you might as well stay in a hotel  The hotel I and my father ended up having to book at   pm  due to the misrepresentation of sleeping arrangements in this apartment  was cheaper and had   queen beds and a large bathroom   This space was advertised to have sleeping space for     people  The real sleeping capacity is     people  if you share the bed  The  nd sleeping spot was advertised as a sofa bed but was just a broken couch  Not big enough for a grown adult   The host  Zencity  was unwilling to make up for their misrepresentation and did not refund  nor rehouse us for our stay in Chicago    Overall  the place was clean and quaint  The bathroom sink was updated but the bathroom itself was very small  The kitchen was nice and good enough for a short stay  If the sleeping arrangements would have been as stated  this would have been a nice space  However  false advertising and poor care by the host company  Zencity  left small margin for a good review   The photos project the place to be much bigger than reality   nThis apartment only sleeps a max of   ppl if they share the bed  The listing said      There was no sofa bed   With all of the fees and how small the bathroom is  it was cheaper and better quality to stay in a hotel 
609209647,The apartment was a great value and clean  but was above a bar which was very loud until   AM each night   I feel you should have disclosed it was above a bar that plays loud music until     am everyday   Problems with the lockbox  I would have appreciated full disclosure concerning the proximity to the bar 
572981534,I am sure this place will be amazing once renovations are complete  but I had the misfortune of coming  during a major renovation  There were a couple issues I needed which forced me to have to move locations  You may want to double check when booking to ensure renovations are complete  First before even booking I had asked about gym and being able to use it prior to arriving and they stated that it was in the building and I could use it any time  When I arrived I had to keep asking about where the gym was  then come to find out it was not available due to renovation  They also did not tell me they were going through a major renovation  which was too much to handle  The noise started about      am in  the morning and continued through the afternoon  I had to move apartment complexes because the renovation was right outside my room and they didnt have any other space available in the building  They said they would give me a refund if I booked with another location through AirBNB with them  which I did  but the refund was a fraction of the cost  I suppose I should have validated the refund amount prior to booking my new stay with ZenCity  The other place was further out  but at least I could rest well  Please next time try to be more accurate with your description and if doing renovations make sure you have disclosed that to the person reserving space  This was hugely disruptive for my business trip   I had asked about gym and being able to use it prior to arriving and they stated that it was in the building and I could use it any time  When I arrived I had to keep asking about where the gym was  then come to find out it was not available due to renovation  They also did not tell me they were going through a major renovation  which was too much to handle  I had to move locations  They said they would give me a refund if I booked with another location  which I did  but the refund was a fraction of the cost   The place was under major renovation and there were no clear signs to my room  I spent about    minutes walking around to find it  They were slow to respond to me and when they did it wasnt really answering my questions  I even posted a message complaining about the noise with the renovations and they send me a welcome email to check to see how my stay was  It was like they did not even read my message prior to emailing me  It was a descent location  there wasnt very much really close by  Super inexpensive  but that was probably due to the major renovation going on  I hope it is better once complete 
592164656,Watch for the final price as it was much more than originally listed on the final calculation before paying   The location is wonderful and the house is quite beautiful and spacious   Queen size beds are very comfortable   The heat floats upstairs so you will want to turn it down at night  Did not feel welcoming as signs listed reminders of being quiet and no smoking   Please note that on Saturday night the marijuana smell from next door was very  intense and wafted into the master bedroom   There was no soap in the soap dispensers anywhere downstairs   No instructions on how to operate the television   It would have been nice to have your suggestions of favorite diners and how where to pick up public transportation   Most of all was the price being listed so much lower than actual   The price should reflect the actual price on the dates   No soap in soap dispensers in kitchen  downstairs bathroom 
