id,concat_comments
463105552,During my time in this space  it worked well with my busy schedule  but my overall satisfaction would increase if the space was thoroughly cleaned upon my arrival  I was very disappointed with the cleanliness of this space  Hair everywhere  Dishes in cabinets were dirty  Shower was dirty and clogged with hair and it turned into bath  Hair in the bed as if the sheets weren t clean  I immediately contacted the company after my upsetting observations and they offered to have someone come and clean  but I refused due to my short stay and not being comfortable with my belongings unattended because I was gone for the day  Very dissatisfied for the amount I paid for a dirty space and would like to be waved the cleaning fee because I came into a space that wasn t clean at all  Hair was on my clothes and in luggage when I returned home from travels 
460238714,The location was really nice and I loved hearing all the birds sing and seeing the leaves through the windows  There was lots of light and many amenities nearby  A new sofa and rug is definitely in order  The bed linens were really nice and fresh and so were the towels  The extra blanket was stained unfortunately  Thank you for responding so politely and quickly to all messages  Rug stained and had food and fingernail clippings  sofa completely worn out  dirty coffee maker and stove top  hair in bathroom  extra linens stained
566246496,Please process refund grievance  No idea   The lobby was fine 
366898165,Overall  I enjoy the Zencity experience  I think that this listing was poorly prepared for  but with some more attention in the cleaning department  this could have been a great experience  The dishwasher was still loaded with dirty dishes  which gave the impression that there were not enough dishes in the unit   There was broken glassware in the cabinets  and dried spills in the bathroom that tracked throughout the apartment 
347130369,Hair all over the bathroom floor  in the tub  Had not been cleaned recently   Hair of all kinds in bed and bugs on the floor 
335990209,Having multiple keys that access any unit is a safety hazard  We were mortified to have arriving tenants able to open our unit waking us up at  am  That s really unacceptable  Light fixtures are really dusty  And there are few outlets so tangled of extension cords wrap around the old steam radiator which gets very hot thus creating a potential safety hazard as those cords make contact with the hot radiator 
332195580,there was a lot of dust almost in the whole building 
330406480,Thank you for letting us experience Hyde Park  Overall  for the price  basically fees and taxes  we feel we could have gotten more from a hotel downtown  The shower curtain needs to be shortened in and out of the shower  that was a real hazard and we obviously werent the first to experience this  as one loop had been previously torn  The window ledge needs to be trimmed by      as well  There was nearly no hot water  ever  and the toilet needed finessing just to flush a few squares of tp  Im not sure how someone is supposed to safely hang towels above that radiator when it is in use  There was no hair dryer that I saw yet there was a flat iron  I brought my own regardless  because I didnt see it listed  The cleanliness was the ultimate for us as we were charged for the cleaning fee and Im sure the person before us was as well  yet the kitchen wasnt clean  It looked very pretty in pictures but to more accurately represent the place and avoid disappointment  Id suggest a message regarding the finicky ways of an old building and for the love of Pete  grease the hinges on the main doors  Creaky floors are one thing  but those doors made so much noise  The work throughout the studio was a little sloppy when you see it in person  and seems to have been done hastily to make it rent able  Id also close off the   storage closet to make it less janitorial and more comfortable throughout the joining spaces  There was a leak or some sticky substance by the trash can which was still wet and food left in the fridge 
323453574,The apartment was great  overall  The kitchen and bathroom were thoughtfully stocked  and I appreciated the smaller touches like the phone charging station on the nightstand  I think there are a few things that could improve it even more for future guests  As I mentioned in earlier feedback  I did see     cockroaches during the night on several occasions  I dont think this reflects on your management of the apartment  nor was there any food dishes left out to attract them  but this is definitely something to address  One other important thing is that there were blinds in the closet that looked like they were meant to be put on the bedroom windows  but had not been hung up  This meant I had to choose between privacy with the curtains and using the air conditioner fan unit  since the curtains cover the unit  which was a mild inconvenience  A couple amenities that would have made the place more comfortable are an actual chair for the desk instead of the stool and a full length mirror somewhere in the apartment  I think this is a building issue that is not your fault and should be brought up with your landlord  but I saw cockroaches on all occasions that I was awake past   AM 
309110351,You need to have a thorough audit of the property to do the needed repairs  And also improve cleanliness  Also I suggest when there are problems you should call back rather than continuing to communicate via email   Dirty dishes in the dishwasher   The stairs are full of stains and there were dead insects in the stairs and living room 
305088132,Kitchen and bathroom both were a bit dirty  
295976164,Hi Chris  Thanks again for letting us stay in your apartment  Overall  it was a good place to come back to after pair long days walking and seeing the great city of Chicago  A couple things we d recommend to spruce up the place for future occupants would be to fix the shower as the pipes were backing up from the first shower we took to the last even after using Drain O  A mesh would help this in the future to catch all the hair and crud  We would also recommend adding a more comfortable couch  The low back makes it difficult to lay back and relax  We ended up using our pillows to create a higher back  Besides that  the place was comfortable  and the amenities were great  The small office area was perfect for me to get the little work in I needed to get to on my laptop while watching tv    Further  we were a bit disappointed the washer and dryer were not functional  Part of our decision to book this place was to have that amenity  since we were coming from another destination and in need of washing out clothes  We had to take other measures to make sure we had enough clean clothes  We would have chosen another place if we would have known this was not available    Lastly  we did enjoy the kitchen  the tv  the closet  and the overall spaciousness of the apartment  We never felt cramped  which made us feel at home  We also really liked the balcony set up  although we weren t able to use it due to the weather   The neighborhood is wonderful and the location of the apartment was perfect for food and public transportation options  Overall  we appreciate the time we spent in Chicago  Cheers  The bathtub was backing up from the day we got there  The final day was terrible as I had to use the plunger to drain the tub  When plunging  a bit of dirt was coming up  I used the Drain O I found under the kitchen sink  but it was not effective  May need to use a snake to clean out the pipes  Recommendation is to put a mesh to catch all the hair and crud that could plug up the tub in the future  
286202203,Your guest suggested that your space could be cleaner in the following areas  bugs  towels and linens  Additional comments   The extra blanket in the closet was dirty and had stains on it   
276369295,That futon has to go    It is so uncomfortable  In addition  the AC wasn t on when we arrive and it was very warm  Took hours to cool down   Lastly  glassware was put in cabinets dirty     Other than those few things  great location and good place   Apartment was clean  but when we went to use the glassware they all had figure print and lip marks   
269680133,Hi Chris  A couple of suggestions      It would be helpful to guests to tell them the apartment unit is all the way at the end of the building  The units do not go in numerical order and that was a bit confusing     The shower needs a little love  I think a new shower curtain without stains and a good scrubbing of the tile  There were some mold spots as well  Also  the shower pressure wasnt good  I dont know if it is the shower head or just an older apartment building  but it wasnt great     The air conditioner didnt get very cold  Not sure if its old or what     I couldnt find a scissors in the apartment  That would be a good gadget to have in the kitchen  I used a knife  which worked  but a scissors would have been better     Some other places weve stayed had a listing of sights or places to go see  maybe a book or something would be helpful  Also  directions for the Metra or map or something like that  We used our phones  but something physical might be helpful   Just some suggestions  overall it was  nice place to stay  thanks   Bathroom shower needed a new shower curtain and had some mold spots on the walls ceiling that could of been cleaned better 
252433934,Great place  simple and easy to get to  Concierges were very helpful  Your guest suggested that your space could be cleaner in the following areas  floors and carpet 
248453663,This really was the best Airbnb Ive stayed in as far as amenities  All those little touches really made a difference such as the vases w silk flowers  bath mat  hair dryer  umbrella  laundry detergent  body lotion  air freshener  I would suggest having a fan as well that guess could plug in and moved from room to room as needed  Your guest suggested that your space could be cleaner in the following areas  towels and linens  odors  Additional comments   You may want to check with the building as the entryway from the lobby to the elevator and the hallways smell terrible this may be a deterrent to future guests   
239192448,Chris  I dont want to give you the wrong impression from comments above   We did enjoy staying at your place   it was mostly good  and you communicated clearly and on time   Wishing you continued success   Shower wasnt as clean as I would have liked    
231955368,Hi Chris  again a great stay in Chicago   The place was clean and ready for us when we arrived   The front desk staff were awesome     A couple of notes that would make the stay even better   Two keys available   When possible  get a new couch   The sofa is uniquely horrible to sit on   Just my two cents   Thanks again   Donna 
231772416,Great location  Excellent host   
231339693,Thanks Chris  it was a very nice place to stay  Kate 
230923967,Everything was great  
229038202,I had a wonderful experience and will definitely come back to stay here again  Thanks for hosting me  
229001364,Thanks for letting me crash at your pad  I loved the space and will use it again   
228228514,Thank you  
224592178,Chris  so enjoyed my time at your place  and appreciate your quick and helpful communication   Your place was perfect for what I needed   I might recommend a   pager guide to the amazing building your place is in   the front desk staff was really helpful but there are so many great amenities in the building that people might not know about or know how to find if they dont think to or dont feel comfortable enough to ask   Thanks again  Your guest suggested that your space could be cleaner in the following areas  common areas  Additional comments   A little dusty   no big deal   
218416067,Your guest suggested that your space could be cleaner in the following areas  bathroom 
192928879,Hi Chris  Really appreciate the flat had netflix etc but the place was a little grimy  Lots of cob webs dust and the bathroom had a bit of a moldy smell  Your guest suggested that your space could be cleaner in the following areas  bathroom  shower  floors and carpet  Additional comments   Unforutnaly the whole place was a little grimy  even saw a couple of bugs in the bathroom   Lots of cobwebs and dust on the floor   
173691007,Thanks for the stay Chris  Great location   Your guest suggested that your space could be cleaner in the following areas  floors and carpet  shower  dust  bathroom  kitchen 
164288123,Thanks Chris   Overall the location was fantastic as i used to live in wicker park so it was easy for me to get around   Internet was good   Check in and check out was superb   Plenty of toilet tissue  paper towels   Cons are there was a bad odor in the bathroom   Shower was pretty basic too  where the shower head can be replaced   The noise upstairs was pretty bad too  can basically hear everything they do upstairs  even the dogs footsteps  And of course it was whining a lot   Other than those  i think the place is neat and the bed was comfortable  Thanks for being a good host  Your guest suggested that your space could be cleaner in the following areas  odors  shower 
159769196,Unfortunately  we won t be able to provide you with a five star review due to multiple issues we had with our stay in your residence  as well as the service with you as a host     The residence was not up to the cleanliness standards to be expected for the price  The building is not properly advertised for the neighborhood that it s in  however we understand that this may not necessarily have a direct affect on the residence itself  Although  in this case  it did  The elevator was not functional  causing us to hike luggage up five flights of stairs  We have multiple pictures of stains on the walls  dirt and grime in the refrigerator and freezer  as well as faulty hardware in the bathroom  We also noticed that the dishware was not properly cleaned and had yellow caked on residue from previous usage    We mentioned this to you during our stay  but the unprofessionalism of constantly needing to visit the residence during our stay really made us feel uncomfortable  and this is something we have never experienced in previous AirBnB stays  let alone hotel stays for comparable price points  The need for you to schedule a showing of the space during our stay is completely unacceptable  And the need to retrieve a garment for a  supposedly  previous guest while we were staying there makes no sense to us  Why couldn t these things be handled after our stay was finished     Furthermore  the fact that you were unwilling to refund the booking fee for the reservation at your other property that we unfortunately had to cancel really didn t settle well with us  Frankly  it pissed us off  and we would have much rather have canceled the second reservation if we knew we wouldn t incur this ridiculous fee again  Especially since we had booked a longer stay at your other listing  You have every opportunity to refund this charge  AirBnB doesn t hold you to this  We ve already sent a refund request  yet we see that you are much more interested in taking advantage of funds from potential guests     All in all  we are completely unsatisfied with you as a host  and even though your Gold Coast property is available in a desireable area  we would much rather stay elsewhere than waste money on such a low quality listing    Your guest suggested that your space could be cleaner in the following areas  towels and linens  dust  odors  bathroom  kitchen  Additional comments   The residence was not up to the cleanliness standards to be expected for the price  The elevator was not functional  causing us to hike luggage up five flights of stairs  We have multiple pictures of stains on the walls  dirt and grime in the refrigerator  
155112720,Your guest suggested that your space could be cleaner in the following areas  bathroom  shower  towels and linens  Additional comments   There were no washclothes in the bathrooms  also only one dish towel in the kitchen  made it difficult to do the sishes  
153995454,I dont think expecting us to be out of a place we are paying for so that the property can be shown is poor business   We felt like we had to be out of the property on Saturday Bc of the showing  and your email regarding it made it feel that way too  Your guest suggested that your space could be cleaner in the following areas  towels and linens  Additional comments   Towels thrown on floor of closet    
150256451,Your guest suggested that your space could be cleaner in the following areas  floors and carpet  bathroom 
590797203,There was an issue with the internet and keeping Netflix going  Other than that the place was a delight to stay  There was hair in the tub around the fixtures 
96588694,I sent you a list of these issues  Hair in the bathroom  hair on the bed sheets  pee stains on the bedsheets  dirty walls and doors  
94139776,The bathroom is not as clean as it should be  The bathtub in particular is in bad need of Comet and elbow work   The shower curtain is stained with mold  There were only two towels  albeit clean  but not to the standards I would expect for an Airbnb   The rooms carpet is old and needs better care   The kitchen and living room space are ok 
